,Nation,iso_code3,Year,cost_enfu_fuel_oil_usd_per_m3
2027,Eritrea,ERI,2048.0,445.9649123840332
2028,Eritrea,ERI,2049.0,445.9649123840332
2029,Eritrea,ERI,2050.0,445.9649123840332
2030,Spain,ESP,2022.0,445.9649123840332
2031,Spain,ESP,2023.0,445.9649123840332
2032,Spain,ESP,2024.0,445.9649123840332
2033,Spain,ESP,2025.0,445.9649123840332
2034,Spain,ESP,2026.0,445.9649123840332
2035,Spain,ESP,2027.0,445.9649123840332
2036,Spain,ESP,2028.0,445.9649123840332
2037,Spain,ESP,2029.0,445.9649123840332
2038,Spain,ESP,2030.0,445.9649123840332
2039,Spain,ESP,2031.0,445.9649123840332
2040,Spain,ESP,2032.0,445.9649123840332
2041,Spain,ESP,2033.0,445.9649123840332
2042,Spain,ESP,2034.0,445.9649123840332
2043,Spain,ESP,2035.0,445.9649123840332
2044,Spain,ESP,2036.0,445.9649123840332
2045,Spain,ESP,2037.0,445.9649123840332
2046,Spain,ESP,2038.0,445.9649123840332
2047,Spain,ESP,2039.0,445.9649123840332
2048,Spain,ESP,2040.0,445.9649123840332
2049,Spain,ESP,2041.0,445.9649123840332
2050,Spain,ESP,2042.0,445.9649123840332
2051,Spain,ESP,2043.0,445.9649123840332
2052,Spain,ESP,2044.0,445.9649123840332
2053,Spain,ESP,2045.0,445.9649123840332
2054,Spain,ESP,2046.0,445.9649123840332
2055,Spain,ESP,2047.0,445.9649123840332
2056,Spain,ESP,2048.0,445.9649123840332
2057,Spain,ESP,2049.0,445.9649123840332
2058,Spain,ESP,2050.0,445.9649123840332
2059,Estonia,EST,2022.0,445.9649123840332
2060,Estonia,EST,2023.0,445.9649123840332
2061,Estonia,EST,2024.0,445.9649123840332
2062,Estonia,EST,2025.0,445.9649123840332
2063,Estonia,EST,2026.0,445.9649123840332
2064,Estonia,EST,2027.0,445.9649123840332
2065,Estonia,EST,2028.0,445.9649123840332
2066,Estonia,EST,2029.0,445.9649123840332
2067,Estonia,EST,2030.0,445.9649123840332
2068,Estonia,EST,2031.0,445.9649123840332
2069,Estonia,EST,2032.0,445.9649123840332
2070,Estonia,EST,2033.0,445.9649123840332
2071,Estonia,EST,2034.0,445.9649123840332
2072,Estonia,EST,2035.0,445.9649123840332
2073,Estonia,EST,2036.0,445.9649123840332
2074,Estonia,EST,2037.0,445.9649123840332
2075,Estonia,EST,2038.0,445.9649123840332
2076,Estonia,EST,2039.0,445.9649123840332
2077,Estonia,EST,2040.0,445.9649123840332
2078,Estonia,EST,2041.0,445.9649123840332
2079,Estonia,EST,2042.0,445.9649123840332
2080,Estonia,EST,2043.0,445.9649123840332
2081,Estonia,EST,2044.0,445.9649123840332
2082,Estonia,EST,2045.0,445.9649123840332
2083,Estonia,EST,2046.0,445.9649123840332
2084,Estonia,EST,2047.0,445.9649123840332
2085,Estonia,EST,2048.0,445.9649123840332
2086,Estonia,EST,2049.0,445.9649123840332
2087,Estonia,EST,2050.0,445.9649123840332
2088,Ethiopia,ETH,2022.0,445.9649123840332
2089,Ethiopia,ETH,2023.0,445.9649123840332
2090,Ethiopia,ETH,2024.0,445.9649123840332
2091,Ethiopia,ETH,2025.0,445.9649123840332
2092,Ethiopia,ETH,2026.0,445.9649123840332
2093,Ethiopia,ETH,2027.0,445.9649123840332
2094,Ethiopia,ETH,2028.0,445.9649123840332
2095,Ethiopia,ETH,2029.0,445.9649123840332
2096,Ethiopia,ETH,2030.0,445.9649123840332
2097,Ethiopia,ETH,2031.0,445.9649123840332
2098,Ethiopia,ETH,2032.0,445.9649123840332
2099,Ethiopia,ETH,2033.0,445.9649123840332
2100,Ethiopia,ETH,2034.0,445.9649123840332
2101,Ethiopia,ETH,2035.0,445.9649123840332
2102,Ethiopia,ETH,2036.0,445.9649123840332
2103,Ethiopia,ETH,2037.0,445.9649123840332
2104,Ethiopia,ETH,2038.0,445.9649123840332
2105,Ethiopia,ETH,2039.0,445.9649123840332
2106,Ethiopia,ETH,2040.0,445.9649123840332
2107,Ethiopia,ETH,2041.0,445.9649123840332
2108,Ethiopia,ETH,2042.0,445.9649123840332
2109,Ethiopia,ETH,2043.0,445.9649123840332
2110,Ethiopia,ETH,2044.0,445.9649123840332
2111,Ethiopia,ETH,2045.0,445.9649123840332
2112,Ethiopia,ETH,2046.0,445.9649123840332
2113,Ethiopia,ETH,2047.0,445.9649123840332
2114,Ethiopia,ETH,2048.0,445.9649123840332
2115,Ethiopia,ETH,2049.0,445.9649123840332
2116,Ethiopia,ETH,2050.0,445.9649123840332
2117,European Union,EUU,2022.0,445.9649123840332
2118,European Union,EUU,2023.0,445.9649123840332
2119,European Union,EUU,2024.0,445.9649123840332
2120,European Union,EUU,2025.0,445.9649123840332
2121,European Union,EUU,2026.0,445.9649123840332
2122,European Union,EUU,2027.0,445.9649123840332
2123,European Union,EUU,2028.0,445.9649123840332
2124,European Union,EUU,2029.0,445.9649123840332
2125,European Union,EUU,2030.0,445.9649123840332
2126,European Union,EUU,2031.0,445.9649123840332
2127,European Union,EUU,2032.0,445.9649123840332
2128,European Union,EUU,2033.0,445.9649123840332
2129,European Union,EUU,2034.0,445.9649123840332
2130,European Union,EUU,2035.0,445.9649123840332
2131,European Union,EUU,2036.0,445.9649123840332
2132,European Union,EUU,2037.0,445.9649123840332
2133,European Union,EUU,2038.0,445.9649123840332
2134,European Union,EUU,2039.0,445.9649123840332
2135,European Union,EUU,2040.0,445.9649123840332
2136,European Union,EUU,2041.0,445.9649123840332
2137,European Union,EUU,2042.0,445.9649123840332
2138,European Union,EUU,2043.0,445.9649123840332
2139,European Union,EUU,2044.0,445.9649123840332
2140,European Union,EUU,2045.0,445.9649123840332
2141,European Union,EUU,2046.0,445.9649123840332
2142,European Union,EUU,2047.0,445.9649123840332
2143,European Union,EUU,2048.0,445.9649123840332
2144,European Union,EUU,2049.0,445.9649123840332
2145,European Union,EUU,2050.0,445.9649123840332
2146,Fragile and conflict affected situations,FCS,2022.0,445.9649123840332
2147,Fragile and conflict affected situations,FCS,2023.0,445.9649123840332
2148,Fragile and conflict affected situations,FCS,2024.0,445.9649123840332
2149,Fragile and conflict affected situations,FCS,2025.0,445.9649123840332
2150,Fragile and conflict affected situations,FCS,2026.0,445.9649123840332
2151,Fragile and conflict affected situations,FCS,2027.0,445.9649123840332
2152,Fragile and conflict affected situations,FCS,2028.0,445.9649123840332
2153,Fragile and conflict affected situations,FCS,2029.0,445.9649123840332
2154,Fragile and conflict affected situations,FCS,2030.0,445.9649123840332
2155,Fragile and conflict affected situations,FCS,2031.0,445.9649123840332
2156,Fragile and conflict affected situations,FCS,2032.0,445.9649123840332
2157,Fragile and conflict affected situations,FCS,2033.0,445.9649123840332
2158,Fragile and conflict affected situations,FCS,2034.0,445.9649123840332
2159,Fragile and conflict affected situations,FCS,2035.0,445.9649123840332
2160,Fragile and conflict affected situations,FCS,2036.0,445.9649123840332
2161,Fragile and conflict affected situations,FCS,2037.0,445.9649123840332
2162,Fragile and conflict affected situations,FCS,2038.0,445.9649123840332
2163,Fragile and conflict affected situations,FCS,2039.0,445.9649123840332
2164,Fragile and conflict affected situations,FCS,2040.0,445.9649123840332
2165,Fragile and conflict affected situations,FCS,2041.0,445.9649123840332
2166,Fragile and conflict affected situations,FCS,2042.0,445.9649123840332
2167,Fragile and conflict affected situations,FCS,2043.0,445.9649123840332
2168,Fragile and conflict affected situations,FCS,2044.0,445.9649123840332
2169,Fragile and conflict affected situations,FCS,2045.0,445.9649123840332
2170,Fragile and conflict affected situations,FCS,2046.0,445.9649123840332
2171,Fragile and conflict affected situations,FCS,2047.0,445.9649123840332
2172,Fragile and conflict affected situations,FCS,2048.0,445.9649123840332
2173,Fragile and conflict affected situations,FCS,2049.0,445.9649123840332
2174,Fragile and conflict affected situations,FCS,2050.0,445.9649123840332
2175,Finland,FIN,2022.0,445.9649123840332
2176,Finland,FIN,2023.0,445.9649123840332
2177,Finland,FIN,2024.0,445.9649123840332
2178,Finland,FIN,2025.0,445.9649123840332
2179,Finland,FIN,2026.0,445.9649123840332
2180,Finland,FIN,2027.0,445.9649123840332
2181,Finland,FIN,2028.0,445.9649123840332
2182,Finland,FIN,2029.0,445.9649123840332
2183,Finland,FIN,2030.0,445.9649123840332
2184,Finland,FIN,2031.0,445.9649123840332
2185,Finland,FIN,2032.0,445.9649123840332
2186,Finland,FIN,2033.0,445.9649123840332
2187,Finland,FIN,2034.0,445.9649123840332
2188,Finland,FIN,2035.0,445.9649123840332
2189,Finland,FIN,2036.0,445.9649123840332
2190,Finland,FIN,2037.0,445.9649123840332
2191,Finland,FIN,2038.0,445.9649123840332
2192,Finland,FIN,2039.0,445.9649123840332
2193,Finland,FIN,2040.0,445.9649123840332
2194,Finland,FIN,2041.0,445.9649123840332
2195,Finland,FIN,2042.0,445.9649123840332
2196,Finland,FIN,2043.0,445.9649123840332
2197,Finland,FIN,2044.0,445.9649123840332
2198,Finland,FIN,2045.0,445.9649123840332
2199,Finland,FIN,2046.0,445.9649123840332
2200,Finland,FIN,2047.0,445.9649123840332
2201,Finland,FIN,2048.0,445.9649123840332
2202,Finland,FIN,2049.0,445.9649123840332
2203,Finland,FIN,2050.0,445.9649123840332
2204,Fiji,FJI,2022.0,445.9649123840332
2205,Fiji,FJI,2023.0,445.9649123840332
2206,Fiji,FJI,2024.0,445.9649123840332
2207,Fiji,FJI,2025.0,445.9649123840332
2208,Fiji,FJI,2026.0,445.9649123840332
2209,Fiji,FJI,2027.0,445.9649123840332
2210,Fiji,FJI,2028.0,445.9649123840332
2211,Fiji,FJI,2029.0,445.9649123840332
2212,Fiji,FJI,2030.0,445.9649123840332
2213,Fiji,FJI,2031.0,445.9649123840332
2214,Fiji,FJI,2032.0,445.9649123840332
2215,Fiji,FJI,2033.0,445.9649123840332
2216,Fiji,FJI,2034.0,445.9649123840332
2217,Fiji,FJI,2035.0,445.9649123840332
2218,Fiji,FJI,2036.0,445.9649123840332
2219,Fiji,FJI,2037.0,445.9649123840332
2220,Fiji,FJI,2038.0,445.9649123840332
2221,Fiji,FJI,2039.0,445.9649123840332
2222,Fiji,FJI,2040.0,445.9649123840332
2223,Fiji,FJI,2041.0,445.9649123840332
2224,Fiji,FJI,2042.0,445.9649123840332
2225,Fiji,FJI,2043.0,445.9649123840332
2226,Fiji,FJI,2044.0,445.9649123840332
2227,Fiji,FJI,2045.0,445.9649123840332
2228,Fiji,FJI,2046.0,445.9649123840332
2229,Fiji,FJI,2047.0,445.9649123840332
2230,Fiji,FJI,2048.0,445.9649123840332
2231,Fiji,FJI,2049.0,445.9649123840332
2232,Fiji,FJI,2050.0,445.9649123840332
2233,France,FRA,2022.0,445.9649123840332
2234,France,FRA,2023.0,445.9649123840332
2235,France,FRA,2024.0,445.9649123840332
2236,France,FRA,2025.0,445.9649123840332
2237,France,FRA,2026.0,445.9649123840332
2238,France,FRA,2027.0,445.9649123840332
2239,France,FRA,2028.0,445.9649123840332
2240,France,FRA,2029.0,445.9649123840332
2241,France,FRA,2030.0,445.9649123840332
2242,France,FRA,2031.0,445.9649123840332
2243,France,FRA,2032.0,445.9649123840332
2244,France,FRA,2033.0,445.9649123840332
2245,France,FRA,2034.0,445.9649123840332
2246,France,FRA,2035.0,445.9649123840332
2247,France,FRA,2036.0,445.9649123840332
2248,France,FRA,2037.0,445.9649123840332
2249,France,FRA,2038.0,445.9649123840332
2250,France,FRA,2039.0,445.9649123840332
2251,France,FRA,2040.0,445.9649123840332
2252,France,FRA,2041.0,445.9649123840332
2253,France,FRA,2042.0,445.9649123840332
2254,France,FRA,2043.0,445.9649123840332
2255,France,FRA,2044.0,445.9649123840332
2256,France,FRA,2045.0,445.9649123840332
2257,France,FRA,2046.0,445.9649123840332
2258,France,FRA,2047.0,445.9649123840332
2259,France,FRA,2048.0,445.9649123840332
2260,France,FRA,2049.0,445.9649123840332
2261,France,FRA,2050.0,445.9649123840332
2262,Faroe Islands,FRO,2022.0,445.9649123840332
2263,Faroe Islands,FRO,2023.0,445.9649123840332
2264,Faroe Islands,FRO,2024.0,445.9649123840332
2265,Faroe Islands,FRO,2025.0,445.9649123840332
2266,Faroe Islands,FRO,2026.0,445.9649123840332
2267,Faroe Islands,FRO,2027.0,445.9649123840332
2268,Faroe Islands,FRO,2028.0,445.9649123840332
2269,Faroe Islands,FRO,2029.0,445.9649123840332
2270,Faroe Islands,FRO,2030.0,445.9649123840332
2271,Faroe Islands,FRO,2031.0,445.9649123840332
2272,Faroe Islands,FRO,2032.0,445.9649123840332
2273,Faroe Islands,FRO,2033.0,445.9649123840332
2274,Faroe Islands,FRO,2034.0,445.9649123840332
2275,Faroe Islands,FRO,2035.0,445.9649123840332
2276,Faroe Islands,FRO,2036.0,445.9649123840332
2277,Faroe Islands,FRO,2037.0,445.9649123840332
2278,Faroe Islands,FRO,2038.0,445.9649123840332
2279,Faroe Islands,FRO,2039.0,445.9649123840332
2280,Faroe Islands,FRO,2040.0,445.9649123840332
2281,Faroe Islands,FRO,2041.0,445.9649123840332
2282,Faroe Islands,FRO,2042.0,445.9649123840332
2283,Faroe Islands,FRO,2043.0,445.9649123840332
2284,Faroe Islands,FRO,2044.0,445.9649123840332
2285,Faroe Islands,FRO,2045.0,445.9649123840332
2286,Faroe Islands,FRO,2046.0,445.9649123840332
2287,Faroe Islands,FRO,2047.0,445.9649123840332
2288,Faroe Islands,FRO,2048.0,445.9649123840332
2289,Faroe Islands,FRO,2049.0,445.9649123840332
2290,Faroe Islands,FRO,2050.0,445.9649123840332
2291,"Micronesia, Fed. Sts.",FSM,2022.0,445.9649123840332
2292,"Micronesia, Fed. Sts.",FSM,2023.0,445.9649123840332
2293,"Micronesia, Fed. Sts.",FSM,2024.0,445.9649123840332
2294,"Micronesia, Fed. Sts.",FSM,2025.0,445.9649123840332
2295,"Micronesia, Fed. Sts.",FSM,2026.0,445.9649123840332
2296,"Micronesia, Fed. Sts.",FSM,2027.0,445.9649123840332
2297,"Micronesia, Fed. Sts.",FSM,2028.0,445.9649123840332
2298,"Micronesia, Fed. Sts.",FSM,2029.0,445.9649123840332
2299,"Micronesia, Fed. Sts.",FSM,2030.0,445.9649123840332
2300,"Micronesia, Fed. Sts.",FSM,2031.0,445.9649123840332
2301,"Micronesia, Fed. Sts.",FSM,2032.0,445.9649123840332
2302,"Micronesia, Fed. Sts.",FSM,2033.0,445.9649123840332
2303,"Micronesia, Fed. Sts.",FSM,2034.0,445.9649123840332
2304,"Micronesia, Fed. Sts.",FSM,2035.0,445.9649123840332
2305,"Micronesia, Fed. Sts.",FSM,2036.0,445.9649123840332
2306,"Micronesia, Fed. Sts.",FSM,2037.0,445.9649123840332
2307,"Micronesia, Fed. Sts.",FSM,2038.0,445.9649123840332
2308,"Micronesia, Fed. Sts.",FSM,2039.0,445.9649123840332
2309,"Micronesia, Fed. Sts.",FSM,2040.0,445.9649123840332
2310,"Micronesia, Fed. Sts.",FSM,2041.0,445.9649123840332
2311,"Micronesia, Fed. Sts.",FSM,2042.0,445.9649123840332
2312,"Micronesia, Fed. Sts.",FSM,2043.0,445.9649123840332
2313,"Micronesia, Fed. Sts.",FSM,2044.0,445.9649123840332
2314,"Micronesia, Fed. Sts.",FSM,2045.0,445.9649123840332
2315,"Micronesia, Fed. Sts.",FSM,2046.0,445.9649123840332
2316,"Micronesia, Fed. Sts.",FSM,2047.0,445.9649123840332
2317,"Micronesia, Fed. Sts.",FSM,2048.0,445.9649123840332
2318,"Micronesia, Fed. Sts.",FSM,2049.0,445.9649123840332
2319,"Micronesia, Fed. Sts.",FSM,2050.0,445.9649123840332
2320,Gabon,GAB,2022.0,445.9649123840332
2321,Gabon,GAB,2023.0,445.9649123840332
2322,Gabon,GAB,2024.0,445.9649123840332
2323,Gabon,GAB,2025.0,445.9649123840332
2324,Gabon,GAB,2026.0,445.9649123840332
2325,Gabon,GAB,2027.0,445.9649123840332
2326,Gabon,GAB,2028.0,445.9649123840332
2327,Gabon,GAB,2029.0,445.9649123840332
2328,Gabon,GAB,2030.0,445.9649123840332
2329,Gabon,GAB,2031.0,445.9649123840332
2330,Gabon,GAB,2032.0,445.9649123840332
2331,Gabon,GAB,2033.0,445.9649123840332
2332,Gabon,GAB,2034.0,445.9649123840332
2333,Gabon,GAB,2035.0,445.9649123840332
2334,Gabon,GAB,2036.0,445.9649123840332
2335,Gabon,GAB,2037.0,445.9649123840332
2336,Gabon,GAB,2038.0,445.9649123840332
2337,Gabon,GAB,2039.0,445.9649123840332
2338,Gabon,GAB,2040.0,445.9649123840332
2339,Gabon,GAB,2041.0,445.9649123840332
2340,Gabon,GAB,2042.0,445.9649123840332
2341,Gabon,GAB,2043.0,445.9649123840332
2342,Gabon,GAB,2044.0,445.9649123840332
2343,Gabon,GAB,2045.0,445.9649123840332
2344,Gabon,GAB,2046.0,445.9649123840332
2345,Gabon,GAB,2047.0,445.9649123840332
2346,Gabon,GAB,2048.0,445.9649123840332
2347,Gabon,GAB,2049.0,445.9649123840332
2348,Gabon,GAB,2050.0,445.9649123840332
2349,United Kingdom,GBR,2022.0,445.9649123840332
2350,United Kingdom,GBR,2023.0,445.9649123840332
2351,United Kingdom,GBR,2024.0,445.9649123840332
2352,United Kingdom,GBR,2025.0,445.9649123840332
2353,United Kingdom,GBR,2026.0,445.9649123840332
2354,United Kingdom,GBR,2027.0,445.9649123840332
2355,United Kingdom,GBR,2028.0,445.9649123840332
2356,United Kingdom,GBR,2029.0,445.9649123840332
2357,United Kingdom,GBR,2030.0,445.9649123840332
2358,United Kingdom,GBR,2031.0,445.9649123840332
2359,United Kingdom,GBR,2032.0,445.9649123840332
2360,United Kingdom,GBR,2033.0,445.9649123840332
2361,United Kingdom,GBR,2034.0,445.9649123840332
2362,United Kingdom,GBR,2035.0,445.9649123840332
2363,United Kingdom,GBR,2036.0,445.9649123840332
2364,United Kingdom,GBR,2037.0,445.9649123840332
2365,United Kingdom,GBR,2038.0,445.9649123840332
2366,United Kingdom,GBR,2039.0,445.9649123840332
2367,United Kingdom,GBR,2040.0,445.9649123840332
2368,United Kingdom,GBR,2041.0,445.9649123840332
2369,United Kingdom,GBR,2042.0,445.9649123840332
2370,United Kingdom,GBR,2043.0,445.9649123840332
2371,United Kingdom,GBR,2044.0,445.9649123840332
2372,United Kingdom,GBR,2045.0,445.9649123840332
2373,United Kingdom,GBR,2046.0,445.9649123840332
2374,United Kingdom,GBR,2047.0,445.9649123840332
2375,United Kingdom,GBR,2048.0,445.9649123840332
2376,United Kingdom,GBR,2049.0,445.9649123840332
2377,United Kingdom,GBR,2050.0,445.9649123840332
2378,Georgia,GEO,2022.0,445.9649123840332
2379,Georgia,GEO,2023.0,445.9649123840332
2380,Georgia,GEO,2024.0,445.9649123840332
2381,Georgia,GEO,2025.0,445.9649123840332
2382,Georgia,GEO,2026.0,445.9649123840332
2383,Georgia,GEO,2027.0,445.9649123840332
2384,Georgia,GEO,2028.0,445.9649123840332
2385,Georgia,GEO,2029.0,445.9649123840332
2386,Georgia,GEO,2030.0,445.9649123840332
2387,Georgia,GEO,2031.0,445.9649123840332
2388,Georgia,GEO,2032.0,445.9649123840332
2389,Georgia,GEO,2033.0,445.9649123840332
2390,Georgia,GEO,2034.0,445.9649123840332
2391,Georgia,GEO,2035.0,445.9649123840332
2392,Georgia,GEO,2036.0,445.9649123840332
2393,Georgia,GEO,2037.0,445.9649123840332
2394,Georgia,GEO,2038.0,445.9649123840332
2395,Georgia,GEO,2039.0,445.9649123840332
2396,Georgia,GEO,2040.0,445.9649123840332
2397,Georgia,GEO,2041.0,445.9649123840332
2398,Georgia,GEO,2042.0,445.9649123840332
2399,Georgia,GEO,2043.0,445.9649123840332
2400,Georgia,GEO,2044.0,445.9649123840332
2401,Georgia,GEO,2045.0,445.9649123840332
2402,Georgia,GEO,2046.0,445.9649123840332
2403,Georgia,GEO,2047.0,445.9649123840332
2404,Georgia,GEO,2048.0,445.9649123840332
2405,Georgia,GEO,2049.0,445.9649123840332
2406,Georgia,GEO,2050.0,445.9649123840332
2407,Ghana,GHA,2022.0,445.9649123840332
2408,Ghana,GHA,2023.0,445.9649123840332
2409,Ghana,GHA,2024.0,445.9649123840332
2410,Ghana,GHA,2025.0,445.9649123840332
2411,Ghana,GHA,2026.0,445.9649123840332
2412,Ghana,GHA,2027.0,445.9649123840332
2413,Ghana,GHA,2028.0,445.9649123840332
2414,Ghana,GHA,2029.0,445.9649123840332
2415,Ghana,GHA,2030.0,445.9649123840332
2416,Ghana,GHA,2031.0,445.9649123840332
2417,Ghana,GHA,2032.0,445.9649123840332
2418,Ghana,GHA,2033.0,445.9649123840332
2419,Ghana,GHA,2034.0,445.9649123840332
2420,Ghana,GHA,2035.0,445.9649123840332
2421,Ghana,GHA,2036.0,445.9649123840332
2422,Ghana,GHA,2037.0,445.9649123840332
2423,Ghana,GHA,2038.0,445.9649123840332
2424,Ghana,GHA,2039.0,445.9649123840332
2425,Ghana,GHA,2040.0,445.9649123840332
2426,Ghana,GHA,2041.0,445.9649123840332
2427,Ghana,GHA,2042.0,445.9649123840332
2428,Ghana,GHA,2043.0,445.9649123840332
2429,Ghana,GHA,2044.0,445.9649123840332
2430,Ghana,GHA,2045.0,445.9649123840332
2431,Ghana,GHA,2046.0,445.9649123840332
2432,Ghana,GHA,2047.0,445.9649123840332
2433,Ghana,GHA,2048.0,445.9649123840332
2434,Ghana,GHA,2049.0,445.9649123840332
2435,Ghana,GHA,2050.0,445.9649123840332
2436,Gibraltar,GIB,2022.0,445.9649123840332
2437,Gibraltar,GIB,2023.0,445.9649123840332
2438,Gibraltar,GIB,2024.0,445.9649123840332
2439,Gibraltar,GIB,2025.0,445.9649123840332
2440,Gibraltar,GIB,2026.0,445.9649123840332
2441,Gibraltar,GIB,2027.0,445.9649123840332
2442,Gibraltar,GIB,2028.0,445.9649123840332
2443,Gibraltar,GIB,2029.0,445.9649123840332
2444,Gibraltar,GIB,2030.0,445.9649123840332
2445,Gibraltar,GIB,2031.0,445.9649123840332
2446,Gibraltar,GIB,2032.0,445.9649123840332
2447,Gibraltar,GIB,2033.0,445.9649123840332
2448,Gibraltar,GIB,2034.0,445.9649123840332
2449,Gibraltar,GIB,2035.0,445.9649123840332
2450,Gibraltar,GIB,2036.0,445.9649123840332
2451,Gibraltar,GIB,2037.0,445.9649123840332
2452,Gibraltar,GIB,2038.0,445.9649123840332
2453,Gibraltar,GIB,2039.0,445.9649123840332
2454,Gibraltar,GIB,2040.0,445.9649123840332
2455,Gibraltar,GIB,2041.0,445.9649123840332
2456,Gibraltar,GIB,2042.0,445.9649123840332
2457,Gibraltar,GIB,2043.0,445.9649123840332
2458,Gibraltar,GIB,2044.0,445.9649123840332
