,Nation,iso_code3,Year,frac_scoe_heat_energy_residential_electricity
2329,French Polynesia,PYF,2020,0.07120643548163084
2330,French Polynesia,PYF,2021,0.07120643548163084
2331,French Polynesia,PYF,2022,0.07120643548163084
2332,French Polynesia,PYF,2023,0.07120643548163084
2333,French Polynesia,PYF,2024,0.07120643548163084
2334,French Polynesia,PYF,2025,0.07120643548163084
2335,French Polynesia,PYF,2026,0.07120643548163084
2336,French Polynesia,PYF,2027,0.07120643548163084
2337,French Polynesia,PYF,2028,0.07120643548163084
2338,French Polynesia,PYF,2029,0.07120643548163084
2339,French Polynesia,PYF,2030,0.07120643548163084
2340,French Polynesia,PYF,2031,0.07120643548163084
2341,French Polynesia,PYF,2032,0.07120643548163084
2342,French Polynesia,PYF,2033,0.07120643548163084
2343,French Polynesia,PYF,2034,0.07120643548163084
2344,French Polynesia,PYF,2035,0.07120643548163084
2345,French Polynesia,PYF,2036,0.07120643548163084
2346,French Polynesia,PYF,2037,0.07120643548163084
2347,French Polynesia,PYF,2038,0.07120643548163084
2348,French Polynesia,PYF,2039,0.07120643548163084
2349,French Polynesia,PYF,2040,0.07120643548163084
2350,French Polynesia,PYF,2041,0.07120643548163084
2351,French Polynesia,PYF,2042,0.07120643548163084
2352,French Polynesia,PYF,2043,0.07120643548163084
2353,French Polynesia,PYF,2044,0.07120643548163084
2354,French Polynesia,PYF,2045,0.07120643548163084
2355,French Polynesia,PYF,2046,0.07120643548163084
2356,French Polynesia,PYF,2047,0.07120643548163084
2357,French Polynesia,PYF,2048,0.07120643548163084
2358,French Polynesia,PYF,2049,0.07120643548163084
2359,French Polynesia,PYF,2050,0.07120643548163084
2369,Gabon,GAB,2020,0.07120643548163084
2370,Gabon,GAB,2021,0.07120643548163084
2371,Gabon,GAB,2022,0.07120643548163084
2372,Gabon,GAB,2023,0.07120643548163084
2373,Gabon,GAB,2024,0.07120643548163084
2374,Gabon,GAB,2025,0.07120643548163084
2375,Gabon,GAB,2026,0.07120643548163084
2376,Gabon,GAB,2027,0.07120643548163084
2377,Gabon,GAB,2028,0.07120643548163084
2378,Gabon,GAB,2029,0.07120643548163084
2379,Gabon,GAB,2030,0.07120643548163084
2380,Gabon,GAB,2031,0.07120643548163084
2381,Gabon,GAB,2032,0.07120643548163084
2382,Gabon,GAB,2033,0.07120643548163084
2383,Gabon,GAB,2034,0.07120643548163084
2384,Gabon,GAB,2035,0.07120643548163084
2385,Gabon,GAB,2036,0.07120643548163084
2386,Gabon,GAB,2037,0.07120643548163084
2387,Gabon,GAB,2038,0.07120643548163084
2388,Gabon,GAB,2039,0.07120643548163084
2389,Gabon,GAB,2040,0.07120643548163084
2390,Gabon,GAB,2041,0.07120643548163084
2391,Gabon,GAB,2042,0.07120643548163084
2392,Gabon,GAB,2043,0.07120643548163084
2393,Gabon,GAB,2044,0.07120643548163084
2394,Gabon,GAB,2045,0.07120643548163084
2395,Gabon,GAB,2046,0.07120643548163084
2396,Gabon,GAB,2047,0.07120643548163084
2397,Gabon,GAB,2048,0.07120643548163084
2398,Gabon,GAB,2049,0.07120643548163084
2399,Gabon,GAB,2050,0.07120643548163084
2409,"Gambia, The",GMB,2020,0.07120643548163084
2410,"Gambia, The",GMB,2021,0.07120643548163084
2411,"Gambia, The",GMB,2022,0.07120643548163084
2412,"Gambia, The",GMB,2023,0.07120643548163084
2413,"Gambia, The",GMB,2024,0.07120643548163084
2414,"Gambia, The",GMB,2025,0.07120643548163084
2415,"Gambia, The",GMB,2026,0.07120643548163084
2416,"Gambia, The",GMB,2027,0.07120643548163084
2417,"Gambia, The",GMB,2028,0.07120643548163084
2418,"Gambia, The",GMB,2029,0.07120643548163084
2419,"Gambia, The",GMB,2030,0.07120643548163084
2420,"Gambia, The",GMB,2031,0.07120643548163084
2421,"Gambia, The",GMB,2032,0.07120643548163084
2422,"Gambia, The",GMB,2033,0.07120643548163084
2423,"Gambia, The",GMB,2034,0.07120643548163084
2424,"Gambia, The",GMB,2035,0.07120643548163084
2425,"Gambia, The",GMB,2036,0.07120643548163084
2426,"Gambia, The",GMB,2037,0.07120643548163084
2427,"Gambia, The",GMB,2038,0.07120643548163084
2428,"Gambia, The",GMB,2039,0.07120643548163084
2429,"Gambia, The",GMB,2040,0.07120643548163084
2430,"Gambia, The",GMB,2041,0.07120643548163084
2431,"Gambia, The",GMB,2042,0.07120643548163084
2432,"Gambia, The",GMB,2043,0.07120643548163084
2433,"Gambia, The",GMB,2044,0.07120643548163084
2434,"Gambia, The",GMB,2045,0.07120643548163084
2435,"Gambia, The",GMB,2046,0.07120643548163084
2436,"Gambia, The",GMB,2047,0.07120643548163084
2437,"Gambia, The",GMB,2048,0.07120643548163084
2438,"Gambia, The",GMB,2049,0.07120643548163084
2439,"Gambia, The",GMB,2050,0.07120643548163084
2449,Georgia,GEO,2020,0.03734850358644571
2450,Georgia,GEO,2021,0.03734850358644571
2451,Georgia,GEO,2022,0.03734850358644571
2452,Georgia,GEO,2023,0.03734850358644571
2453,Georgia,GEO,2024,0.03734850358644571
2454,Georgia,GEO,2025,0.03734850358644571
2455,Georgia,GEO,2026,0.03734850358644571
2456,Georgia,GEO,2027,0.03734850358644571
2457,Georgia,GEO,2028,0.03734850358644571
2458,Georgia,GEO,2029,0.03734850358644571
2459,Georgia,GEO,2030,0.03734850358644571
2460,Georgia,GEO,2031,0.03734850358644571
2461,Georgia,GEO,2032,0.03734850358644571
2462,Georgia,GEO,2033,0.03734850358644571
2463,Georgia,GEO,2034,0.03734850358644571
2464,Georgia,GEO,2035,0.03734850358644571
2465,Georgia,GEO,2036,0.03734850358644571
2466,Georgia,GEO,2037,0.03734850358644571
2467,Georgia,GEO,2038,0.03734850358644571
2468,Georgia,GEO,2039,0.03734850358644571
2469,Georgia,GEO,2040,0.03734850358644571
2470,Georgia,GEO,2041,0.03734850358644571
2471,Georgia,GEO,2042,0.03734850358644571
2472,Georgia,GEO,2043,0.03734850358644571
2473,Georgia,GEO,2044,0.03734850358644571
2474,Georgia,GEO,2045,0.03734850358644571
2475,Georgia,GEO,2046,0.03734850358644571
2476,Georgia,GEO,2047,0.03734850358644571
2477,Georgia,GEO,2048,0.03734850358644571
2478,Georgia,GEO,2049,0.03734850358644571
2479,Georgia,GEO,2050,0.03734850358644571
2489,Germany,DEU,2020,0.10779214748426942
2490,Germany,DEU,2021,0.10779214748426942
2491,Germany,DEU,2022,0.10779214748426942
2492,Germany,DEU,2023,0.10779214748426942
2493,Germany,DEU,2024,0.10779214748426942
2494,Germany,DEU,2025,0.10779214748426942
2495,Germany,DEU,2026,0.10779214748426942
2496,Germany,DEU,2027,0.10779214748426942
2497,Germany,DEU,2028,0.10779214748426942
2498,Germany,DEU,2029,0.10779214748426942
2499,Germany,DEU,2030,0.10779214748426942
2500,Germany,DEU,2031,0.10779214748426942
2501,Germany,DEU,2032,0.10779214748426942
2502,Germany,DEU,2033,0.10779214748426942
2503,Germany,DEU,2034,0.10779214748426942
2504,Germany,DEU,2035,0.10779214748426942
2505,Germany,DEU,2036,0.10779214748426942
2506,Germany,DEU,2037,0.10779214748426942
2507,Germany,DEU,2038,0.10779214748426942
2508,Germany,DEU,2039,0.10779214748426942
2509,Germany,DEU,2040,0.10779214748426942
2510,Germany,DEU,2041,0.10779214748426942
2511,Germany,DEU,2042,0.10779214748426942
2512,Germany,DEU,2043,0.10779214748426942
2513,Germany,DEU,2044,0.10779214748426942
2514,Germany,DEU,2045,0.10779214748426942
2515,Germany,DEU,2046,0.10779214748426942
2516,Germany,DEU,2047,0.10779214748426942
2517,Germany,DEU,2048,0.10779214748426942
2518,Germany,DEU,2049,0.10779214748426942
2519,Germany,DEU,2050,0.10779214748426942
2529,Ghana,GHA,2020,0.07120643548163084
2530,Ghana,GHA,2021,0.07120643548163084
2531,Ghana,GHA,2022,0.07120643548163084
2532,Ghana,GHA,2023,0.07120643548163084
2533,Ghana,GHA,2024,0.07120643548163084
2534,Ghana,GHA,2025,0.07120643548163084
2535,Ghana,GHA,2026,0.07120643548163084
2536,Ghana,GHA,2027,0.07120643548163084
2537,Ghana,GHA,2028,0.07120643548163084
2538,Ghana,GHA,2029,0.07120643548163084
2539,Ghana,GHA,2030,0.07120643548163084
2540,Ghana,GHA,2031,0.07120643548163084
2541,Ghana,GHA,2032,0.07120643548163084
2542,Ghana,GHA,2033,0.07120643548163084
2543,Ghana,GHA,2034,0.07120643548163084
2544,Ghana,GHA,2035,0.07120643548163084
2545,Ghana,GHA,2036,0.07120643548163084
2546,Ghana,GHA,2037,0.07120643548163084
2547,Ghana,GHA,2038,0.07120643548163084
2548,Ghana,GHA,2039,0.07120643548163084
2549,Ghana,GHA,2040,0.07120643548163084
2550,Ghana,GHA,2041,0.07120643548163084
2551,Ghana,GHA,2042,0.07120643548163084
2552,Ghana,GHA,2043,0.07120643548163084
2553,Ghana,GHA,2044,0.07120643548163084
2554,Ghana,GHA,2045,0.07120643548163084
2555,Ghana,GHA,2046,0.07120643548163084
2556,Ghana,GHA,2047,0.07120643548163084
2557,Ghana,GHA,2048,0.07120643548163084
2558,Ghana,GHA,2049,0.07120643548163084
2559,Ghana,GHA,2050,0.07120643548163084
2569,Greece,GRC,2020,0.11617419266288896
2570,Greece,GRC,2021,0.11617419266288896
2571,Greece,GRC,2022,0.11617419266288896
2572,Greece,GRC,2023,0.11617419266288896
2573,Greece,GRC,2024,0.11617419266288896
2574,Greece,GRC,2025,0.11617419266288896
2575,Greece,GRC,2026,0.11617419266288896
2576,Greece,GRC,2027,0.11617419266288896
2577,Greece,GRC,2028,0.11617419266288896
2578,Greece,GRC,2029,0.11617419266288896
2579,Greece,GRC,2030,0.11617419266288896
2580,Greece,GRC,2031,0.11617419266288896
2581,Greece,GRC,2032,0.11617419266288896
2582,Greece,GRC,2033,0.11617419266288896
2583,Greece,GRC,2034,0.11617419266288896
2584,Greece,GRC,2035,0.11617419266288896
2585,Greece,GRC,2036,0.11617419266288896
2586,Greece,GRC,2037,0.11617419266288896
2587,Greece,GRC,2038,0.11617419266288896
2588,Greece,GRC,2039,0.11617419266288896
2589,Greece,GRC,2040,0.11617419266288896
2590,Greece,GRC,2041,0.11617419266288896
2591,Greece,GRC,2042,0.11617419266288896
2592,Greece,GRC,2043,0.11617419266288896
2593,Greece,GRC,2044,0.11617419266288896
2594,Greece,GRC,2045,0.11617419266288896
2595,Greece,GRC,2046,0.11617419266288896
2596,Greece,GRC,2047,0.11617419266288896
2597,Greece,GRC,2048,0.11617419266288896
2598,Greece,GRC,2049,0.11617419266288896
2599,Greece,GRC,2050,0.11617419266288896
2609,Guatemala,GTM,2020,0.07120643548163084
2610,Guatemala,GTM,2021,0.07120643548163084
2611,Guatemala,GTM,2022,0.07120643548163084
2612,Guatemala,GTM,2023,0.07120643548163084
2613,Guatemala,GTM,2024,0.07120643548163084
2614,Guatemala,GTM,2025,0.07120643548163084
2615,Guatemala,GTM,2026,0.07120643548163084
2616,Guatemala,GTM,2027,0.07120643548163084
2617,Guatemala,GTM,2028,0.07120643548163084
2618,Guatemala,GTM,2029,0.07120643548163084
2619,Guatemala,GTM,2030,0.07120643548163084
2620,Guatemala,GTM,2031,0.07120643548163084
2621,Guatemala,GTM,2032,0.07120643548163084
2622,Guatemala,GTM,2033,0.07120643548163084
2623,Guatemala,GTM,2034,0.07120643548163084
2624,Guatemala,GTM,2035,0.07120643548163084
2625,Guatemala,GTM,2036,0.07120643548163084
2626,Guatemala,GTM,2037,0.07120643548163084
2627,Guatemala,GTM,2038,0.07120643548163084
2628,Guatemala,GTM,2039,0.07120643548163084
2629,Guatemala,GTM,2040,0.07120643548163084
2630,Guatemala,GTM,2041,0.07120643548163084
2631,Guatemala,GTM,2042,0.07120643548163084
2632,Guatemala,GTM,2043,0.07120643548163084
2633,Guatemala,GTM,2044,0.07120643548163084
2634,Guatemala,GTM,2045,0.07120643548163084
2635,Guatemala,GTM,2046,0.07120643548163084
2636,Guatemala,GTM,2047,0.07120643548163084
2637,Guatemala,GTM,2048,0.07120643548163084
2638,Guatemala,GTM,2049,0.07120643548163084
2639,Guatemala,GTM,2050,0.07120643548163084
2649,Guinea,GIN,2020,0.07120643548163084
2650,Guinea,GIN,2021,0.07120643548163084
2651,Guinea,GIN,2022,0.07120643548163084
2652,Guinea,GIN,2023,0.07120643548163084
2653,Guinea,GIN,2024,0.07120643548163084
2654,Guinea,GIN,2025,0.07120643548163084
2655,Guinea,GIN,2026,0.07120643548163084
2656,Guinea,GIN,2027,0.07120643548163084
2657,Guinea,GIN,2028,0.07120643548163084
2658,Guinea,GIN,2029,0.07120643548163084
2659,Guinea,GIN,2030,0.07120643548163084
2660,Guinea,GIN,2031,0.07120643548163084
2661,Guinea,GIN,2032,0.07120643548163084
2662,Guinea,GIN,2033,0.07120643548163084
2663,Guinea,GIN,2034,0.07120643548163084
2664,Guinea,GIN,2035,0.07120643548163084
2665,Guinea,GIN,2036,0.07120643548163084
2666,Guinea,GIN,2037,0.07120643548163084
2667,Guinea,GIN,2038,0.07120643548163084
2668,Guinea,GIN,2039,0.07120643548163084
2669,Guinea,GIN,2040,0.07120643548163084
2670,Guinea,GIN,2041,0.07120643548163084
2671,Guinea,GIN,2042,0.07120643548163084
2672,Guinea,GIN,2043,0.07120643548163084
2673,Guinea,GIN,2044,0.07120643548163084
2674,Guinea,GIN,2045,0.07120643548163084
2675,Guinea,GIN,2046,0.07120643548163084
2676,Guinea,GIN,2047,0.07120643548163084
2677,Guinea,GIN,2048,0.07120643548163084
2678,Guinea,GIN,2049,0.07120643548163084
2679,Guinea,GIN,2050,0.07120643548163084
2689,Guinea-Bissau,GNB,2020,0.07120643548163084
2690,Guinea-Bissau,GNB,2021,0.07120643548163084
2691,Guinea-Bissau,GNB,2022,0.07120643548163084
2692,Guinea-Bissau,GNB,2023,0.07120643548163084
2693,Guinea-Bissau,GNB,2024,0.07120643548163084
2694,Guinea-Bissau,GNB,2025,0.07120643548163084
2695,Guinea-Bissau,GNB,2026,0.07120643548163084
2696,Guinea-Bissau,GNB,2027,0.07120643548163084
2697,Guinea-Bissau,GNB,2028,0.07120643548163084
2698,Guinea-Bissau,GNB,2029,0.07120643548163084
2699,Guinea-Bissau,GNB,2030,0.07120643548163084
2700,Guinea-Bissau,GNB,2031,0.07120643548163084
2701,Guinea-Bissau,GNB,2032,0.07120643548163084
2702,Guinea-Bissau,GNB,2033,0.07120643548163084
2703,Guinea-Bissau,GNB,2034,0.07120643548163084
2704,Guinea-Bissau,GNB,2035,0.07120643548163084
2705,Guinea-Bissau,GNB,2036,0.07120643548163084
2706,Guinea-Bissau,GNB,2037,0.07120643548163084
2707,Guinea-Bissau,GNB,2038,0.07120643548163084
2708,Guinea-Bissau,GNB,2039,0.07120643548163084
2709,Guinea-Bissau,GNB,2040,0.07120643548163084
2710,Guinea-Bissau,GNB,2041,0.07120643548163084
2711,Guinea-Bissau,GNB,2042,0.07120643548163084
2712,Guinea-Bissau,GNB,2043,0.07120643548163084
2713,Guinea-Bissau,GNB,2044,0.07120643548163084
2714,Guinea-Bissau,GNB,2045,0.07120643548163084
2715,Guinea-Bissau,GNB,2046,0.07120643548163084
2716,Guinea-Bissau,GNB,2047,0.07120643548163084
2717,Guinea-Bissau,GNB,2048,0.07120643548163084
2718,Guinea-Bissau,GNB,2049,0.07120643548163084
2719,Guinea-Bissau,GNB,2050,0.07120643548163084
2729,Guyana,GUY,2020,0.07120643548163084
2730,Guyana,GUY,2021,0.07120643548163084
2731,Guyana,GUY,2022,0.07120643548163084
2732,Guyana,GUY,2023,0.07120643548163084
2733,Guyana,GUY,2024,0.07120643548163084
2734,Guyana,GUY,2025,0.07120643548163084
2735,Guyana,GUY,2026,0.07120643548163084
2736,Guyana,GUY,2027,0.07120643548163084
2737,Guyana,GUY,2028,0.07120643548163084
2738,Guyana,GUY,2029,0.07120643548163084
2739,Guyana,GUY,2030,0.07120643548163084
2740,Guyana,GUY,2031,0.07120643548163084
2741,Guyana,GUY,2032,0.07120643548163084
2742,Guyana,GUY,2033,0.07120643548163084
2743,Guyana,GUY,2034,0.07120643548163084
2744,Guyana,GUY,2035,0.07120643548163084
2745,Guyana,GUY,2036,0.07120643548163084
2746,Guyana,GUY,2037,0.07120643548163084
2747,Guyana,GUY,2038,0.07120643548163084
2748,Guyana,GUY,2039,0.07120643548163084
2749,Guyana,GUY,2040,0.07120643548163084
2750,Guyana,GUY,2041,0.07120643548163084
2751,Guyana,GUY,2042,0.07120643548163084
2752,Guyana,GUY,2043,0.07120643548163084
2753,Guyana,GUY,2044,0.07120643548163084
2754,Guyana,GUY,2045,0.07120643548163084
2755,Guyana,GUY,2046,0.07120643548163084
2756,Guyana,GUY,2047,0.07120643548163084
2757,Guyana,GUY,2048,0.07120643548163084
2758,Guyana,GUY,2049,0.07120643548163084
2759,Guyana,GUY,2050,0.07120643548163084
2769,Haiti,HTI,2020,0.07120643548163084
2770,Haiti,HTI,2021,0.07120643548163084
2771,Haiti,HTI,2022,0.07120643548163084
2772,Haiti,HTI,2023,0.07120643548163084
2773,Haiti,HTI,2024,0.07120643548163084
2774,Haiti,HTI,2025,0.07120643548163084
2775,Haiti,HTI,2026,0.07120643548163084
2776,Haiti,HTI,2027,0.07120643548163084
2777,Haiti,HTI,2028,0.07120643548163084
2778,Haiti,HTI,2029,0.07120643548163084
2779,Haiti,HTI,2030,0.07120643548163084
2780,Haiti,HTI,2031,0.07120643548163084
2781,Haiti,HTI,2032,0.07120643548163084
2782,Haiti,HTI,2033,0.07120643548163084
2783,Haiti,HTI,2034,0.07120643548163084
2784,Haiti,HTI,2035,0.07120643548163084
2785,Haiti,HTI,2036,0.07120643548163084
2786,Haiti,HTI,2037,0.07120643548163084
2787,Haiti,HTI,2038,0.07120643548163084
2788,Haiti,HTI,2039,0.07120643548163084
2789,Haiti,HTI,2040,0.07120643548163084
2790,Haiti,HTI,2041,0.07120643548163084
2791,Haiti,HTI,2042,0.07120643548163084
2792,Haiti,HTI,2043,0.07120643548163084
2793,Haiti,HTI,2044,0.07120643548163084
2794,Haiti,HTI,2045,0.07120643548163084
2795,Haiti,HTI,2046,0.07120643548163084
2796,Haiti,HTI,2047,0.07120643548163084
2797,Haiti,HTI,2048,0.07120643548163084
2798,Haiti,HTI,2049,0.07120643548163084
2799,Haiti,HTI,2050,0.07120643548163084
2809,Honduras,HND,2020,0.07120643548163084
2810,Honduras,HND,2021,0.07120643548163084
2811,Honduras,HND,2022,0.07120643548163084
2812,Honduras,HND,2023,0.07120643548163084
2813,Honduras,HND,2024,0.07120643548163084
2814,Honduras,HND,2025,0.07120643548163084
2815,Honduras,HND,2026,0.07120643548163084
2816,Honduras,HND,2027,0.07120643548163084
2817,Honduras,HND,2028,0.07120643548163084
2818,Honduras,HND,2029,0.07120643548163084
2819,Honduras,HND,2030,0.07120643548163084
2820,Honduras,HND,2031,0.07120643548163084
2821,Honduras,HND,2032,0.07120643548163084
2822,Honduras,HND,2033,0.07120643548163084
2823,Honduras,HND,2034,0.07120643548163084
2824,Honduras,HND,2035,0.07120643548163084
2825,Honduras,HND,2036,0.07120643548163084
2826,Honduras,HND,2037,0.07120643548163084
2827,Honduras,HND,2038,0.07120643548163084
2828,Honduras,HND,2039,0.07120643548163084
2829,Honduras,HND,2040,0.07120643548163084
2830,Honduras,HND,2041,0.07120643548163084
2831,Honduras,HND,2042,0.07120643548163084
2832,Honduras,HND,2043,0.07120643548163084
2833,Honduras,HND,2044,0.07120643548163084
2834,Honduras,HND,2045,0.07120643548163084
2835,Honduras,HND,2046,0.07120643548163084
2836,Honduras,HND,2047,0.07120643548163084
2837,Honduras,HND,2048,0.07120643548163084
2838,Honduras,HND,2049,0.07120643548163084
2839,Honduras,HND,2050,0.07120643548163084
2849,"Hong Kong SAR, China",HKG,2020,0.07120643548163084
2850,"Hong Kong SAR, China",HKG,2021,0.07120643548163084
2851,"Hong Kong SAR, China",HKG,2022,0.07120643548163084
2852,"Hong Kong SAR, China",HKG,2023,0.07120643548163084
2853,"Hong Kong SAR, China",HKG,2024,0.07120643548163084
2854,"Hong Kong SAR, China",HKG,2025,0.07120643548163084
2855,"Hong Kong SAR, China",HKG,2026,0.07120643548163084
2856,"Hong Kong SAR, China",HKG,2027,0.07120643548163084
2857,"Hong Kong SAR, China",HKG,2028,0.07120643548163084
2858,"Hong Kong SAR, China",HKG,2029,0.07120643548163084
2859,"Hong Kong SAR, China",HKG,2030,0.07120643548163084
2860,"Hong Kong SAR, China",HKG,2031,0.07120643548163084
2861,"Hong Kong SAR, China",HKG,2032,0.07120643548163084
2862,"Hong Kong SAR, China",HKG,2033,0.07120643548163084
2863,"Hong Kong SAR, China",HKG,2034,0.07120643548163084
2864,"Hong Kong SAR, China",HKG,2035,0.07120643548163084
2865,"Hong Kong SAR, China",HKG,2036,0.07120643548163084
2866,"Hong Kong SAR, China",HKG,2037,0.07120643548163084
2867,"Hong Kong SAR, China",HKG,2038,0.07120643548163084
2868,"Hong Kong SAR, China",HKG,2039,0.07120643548163084
2869,"Hong Kong SAR, China",HKG,2040,0.07120643548163084
2870,"Hong Kong SAR, China",HKG,2041,0.07120643548163084
2871,"Hong Kong SAR, China",HKG,2042,0.07120643548163084
2872,"Hong Kong SAR, China",HKG,2043,0.07120643548163084
2873,"Hong Kong SAR, China",HKG,2044,0.07120643548163084
2874,"Hong Kong SAR, China",HKG,2045,0.07120643548163084
2875,"Hong Kong SAR, China",HKG,2046,0.07120643548163084
2876,"Hong Kong SAR, China",HKG,2047,0.07120643548163084
2877,"Hong Kong SAR, China",HKG,2048,0.07120643548163084
2878,"Hong Kong SAR, China",HKG,2049,0.07120643548163084
2879,"Hong Kong SAR, China",HKG,2050,0.07120643548163084
2889,Hungary,HUN,2020,0.0160481444332999
2890,Hungary,HUN,2021,0.0160481444332999
2891,Hungary,HUN,2022,0.0160481444332999
2892,Hungary,HUN,2023,0.0160481444332999
2893,Hungary,HUN,2024,0.0160481444332999
2894,Hungary,HUN,2025,0.0160481444332999
2895,Hungary,HUN,2026,0.0160481444332999
2896,Hungary,HUN,2027,0.0160481444332999
2897,Hungary,HUN,2028,0.0160481444332999
2898,Hungary,HUN,2029,0.0160481444332999
2899,Hungary,HUN,2030,0.0160481444332999
2900,Hungary,HUN,2031,0.0160481444332999
2901,Hungary,HUN,2032,0.0160481444332999
2902,Hungary,HUN,2033,0.0160481444332999
2903,Hungary,HUN,2034,0.0160481444332999
2904,Hungary,HUN,2035,0.0160481444332999
2905,Hungary,HUN,2036,0.0160481444332999
2906,Hungary,HUN,2037,0.0160481444332999
2907,Hungary,HUN,2038,0.0160481444332999
2908,Hungary,HUN,2039,0.0160481444332999
2909,Hungary,HUN,2040,0.0160481444332999
2910,Hungary,HUN,2041,0.0160481444332999
2911,Hungary,HUN,2042,0.0160481444332999
2912,Hungary,HUN,2043,0.0160481444332999
2913,Hungary,HUN,2044,0.0160481444332999
2914,Hungary,HUN,2045,0.0160481444332999
2915,Hungary,HUN,2046,0.0160481444332999
2916,Hungary,HUN,2047,0.0160481444332999
2917,Hungary,HUN,2048,0.0160481444332999
2918,Hungary,HUN,2049,0.0160481444332999
2919,Hungary,HUN,2050,0.0160481444332999
2929,Iceland,ISL,2020,0.07120643548163084
2930,Iceland,ISL,2021,0.07120643548163084
2931,Iceland,ISL,2022,0.07120643548163084
2932,Iceland,ISL,2023,0.07120643548163084
2933,Iceland,ISL,2024,0.07120643548163084
2934,Iceland,ISL,2025,0.07120643548163084
2935,Iceland,ISL,2026,0.07120643548163084
2936,Iceland,ISL,2027,0.07120643548163084
