,Nation,iso_code3,Year,consumpinit_scoe_gj_per_hh_residential_heat_energy
1837,Cameroon,CMR,2028,16.453345587268153
1838,Cameroon,CMR,2029,16.2336421685365
1839,Cameroon,CMR,2030,16.019725972186205
1840,Cameroon,CMR,2031,15.820273372471693
1841,Cameroon,CMR,2032,15.625726241842008
1842,Cameroon,CMR,2033,15.43590580621698
1843,Cameroon,CMR,2034,15.250641874203959
1844,Cameroon,CMR,2035,15.069772328153077
1845,Cameroon,CMR,2036,14.90721711950206
1846,Cameroon,CMR,2037,14.7481313997779
1847,Cameroon,CMR,2038,14.59240768126554
1848,Cameroon,CMR,2039,14.439935772270557
1849,Cameroon,CMR,2040,14.290617186148136
1850,Cameroon,CMR,2041,14.16499359846864
1851,Cameroon,CMR,2042,14.041557150009208
1852,Cameroon,CMR,2043,13.920253414067277
1853,Cameroon,CMR,2044,13.801027591122157
1854,Cameroon,CMR,2045,13.683826743123324
1855,Cameroon,CMR,2046,13.583817856376925
1856,Cameroon,CMR,2047,13.485258139408169
1857,Cameroon,CMR,2048,13.388120387140908
1858,Cameroon,CMR,2049,13.29237204260271
1859,Cameroon,CMR,2050,13.19798350742846
1860,Austria,AUT,2021,8.63647435100682
1861,Austria,AUT,2022,8.609867847220483
1862,Austria,AUT,2023,8.583422493746454
1863,Austria,AUT,2024,8.55713909751138
1864,Austria,AUT,2025,8.531018427744511
1865,Austria,AUT,2026,8.508844223606673
1866,Austria,AUT,2027,8.486784992988152
1867,Austria,AUT,2028,8.464839843992543
1868,Austria,AUT,2029,8.443007893924717
1869,Austria,AUT,2030,8.421288269172477
1870,Austria,AUT,2031,8.404274853141004
1871,Austria,AUT,2032,8.387330042460668
1872,Austria,AUT,2033,8.370455591487854
1873,Austria,AUT,2034,8.353646743733654
1874,Austria,AUT,2035,8.336905268926825
1875,Austria,AUT,2036,8.323456544884852
1876,Austria,AUT,2037,8.31004900341967
1877,Austria,AUT,2038,8.296686717040396
1878,Austria,AUT,2039,8.283365210308821
1879,Austria,AUT,2040,8.27008853093374
1880,Austria,AUT,2041,8.258901580322966
1881,Austria,AUT,2042,8.247746959386502
1882,Austria,AUT,2043,8.236622429072208
1883,Austria,AUT,2044,8.22552577373653
1884,Austria,AUT,2045,8.214461066167685
1885,Austria,AUT,2046,8.206845404738138
1886,Austria,AUT,2047,8.19924385125259
1887,Austria,AUT,2048,8.191656366545057
1888,Austria,AUT,2049,8.184082911594402
1889,Austria,AUT,2050,8.176523447523655
1890,Haiti,HTI,2021,35.86917541551423
1891,Haiti,HTI,2022,35.58228236195529
1892,Haiti,HTI,2023,35.29992807980316
1893,Haiti,HTI,2024,35.022033536923736
1894,Haiti,HTI,2025,34.74846650454755
1895,Haiti,HTI,2026,34.51825544590133
1896,Haiti,HTI,2027,34.29106130087364
1897,Haiti,HTI,2028,34.06683831783365
1898,Haiti,HTI,2029,33.84552859175598
1899,Haiti,HTI,2030,33.6270757125861
1900,Haiti,HTI,2031,33.452418774640314
1901,Haiti,HTI,2032,33.279554211899864
1902,Haiti,HTI,2033,33.108479447275265
1903,Haiti,HTI,2034,32.93914221086015
1904,Haiti,HTI,2035,32.771540534602906
1905,Haiti,HTI,2036,32.63758009593645
1906,Haiti,HTI,2037,32.50469839432063
1907,Haiti,HTI,2038,32.37290623214961
1908,Haiti,HTI,2039,32.24217847204594
1909,Haiti,HTI,2040,32.112490572330046
1910,Haiti,HTI,2041,32.019021084638965
1911,Haiti,HTI,2042,31.926094139080643
1912,Haiti,HTI,2043,31.83370502555934
1913,Haiti,HTI,2044,31.741849088343102
1914,Haiti,HTI,2045,31.650510360678673
1915,Haiti,HTI,2046,31.598863121861594
1916,Haiti,HTI,2047,31.547372873506003
1917,Haiti,HTI,2048,31.49605015855168
1918,Haiti,HTI,2049,31.444894160673563
1919,Haiti,HTI,2050,31.393904068841515
1920,Angola,AGO,2021,17.21861029962068
1921,Angola,AGO,2022,16.788006570895227
1922,Angola,AGO,2023,16.37841145088069
1923,Angola,AGO,2024,15.98832987722268
1924,Angola,AGO,2025,15.616394291711092
1925,Angola,AGO,2026,15.264314006713994
1926,Angola,AGO,2027,14.927756850380666
1927,Angola,AGO,2028,14.60572319037844
1928,Angola,AGO,2029,14.29729046189115
1929,Angola,AGO,2030,14.001612617212293
1930,Angola,AGO,2031,13.7267242948025
1931,Angola,AGO,2032,13.4624217020637
1932,Angola,AGO,2033,13.208104918242281
1933,Angola,AGO,2034,12.963218514186405
1934,Angola,AGO,2035,12.727247502916372
1935,Angola,AGO,2036,12.504662805633002
1936,Angola,AGO,2037,12.28972978239433
1937,Angola,AGO,2038,12.08205888806725
1938,Angola,AGO,2039,11.88129138246845
1939,Angola,AGO,2040,11.68708557099362
1940,Angola,AGO,2041,11.507303337648777
1941,Angola,AGO,2042,11.3329684813135
1942,Angola,AGO,2043,11.163835700796257
1943,Angola,AGO,2044,10.999678322745494
1944,Angola,AGO,2045,10.840277320112618
1945,Angola,AGO,2046,10.693122175484785
1946,Angola,AGO,2047,10.54990874092615
1947,Angola,AGO,2048,10.410480735054138
1948,Angola,AGO,2049,10.274690030407063
1949,Angola,AGO,2050,10.142396128506622
1950,Norway,NOR,2021,2.292104732822167
1951,Norway,NOR,2022,2.2681641883967973
1952,Norway,NOR,2023,2.2447194861710535
1953,Norway,NOR,2024,2.2217536085560234
1954,Norway,NOR,2025,2.1992537703748596
1955,Norway,NOR,2026,2.177292674390444
1956,Norway,NOR,2027,2.15576666977359
1957,Norway,NOR,2028,2.1346613183965757
1958,Norway,NOR,2029,2.1139652109736566
1959,Norway,NOR,2030,2.0936665586153405
1960,Norway,NOR,2031,2.0746316110739325
1961,Norway,NOR,2032,2.055939664403067
1962,Norway,NOR,2033,2.0375815303136866
1963,Norway,NOR,2034,2.0195483457927703
1964,Norway,NOR,2035,2.0018315588356765
1965,Norway,NOR,2036,1.9851501520025299
1966,Norway,NOR,2037,1.9687451576956425
1967,Norway,NOR,2038,1.9526083941144303
1968,Norway,NOR,2039,1.9367340090012615
1969,Norway,NOR,2040,1.9211163168056666
1970,Norway,NOR,2041,1.905970702624112
1971,Norway,NOR,2042,1.8910620291428473
1972,Norway,NOR,2043,1.8763854110526306
1973,Norway,NOR,2044,1.8619342283578533
1974,Norway,NOR,2045,1.847703939083447
1975,Norway,NOR,2046,1.8336545301367082
1976,Norway,NOR,2047,1.8198171641998142
1977,Norway,NOR,2048,1.8061870767862829
1978,Norway,NOR,2049,1.792759645088903
1979,Norway,NOR,2050,1.7795303827522828
1980,Mozambique,MOZ,2021,13.59129723105469
1981,Mozambique,MOZ,2022,13.350938734278722
1982,Mozambique,MOZ,2023,13.118935811300377
1983,Mozambique,MOZ,2024,12.894856436318399
1984,Mozambique,MOZ,2025,12.678305154701283
1985,Mozambique,MOZ,2026,12.475742046964667
1986,Mozambique,MOZ,2027,12.279549909224782
1987,Mozambique,MOZ,2028,12.089434485563201
1988,Mozambique,MOZ,2029,11.905114542107723
1989,Mozambique,MOZ,2030,11.726330613202954
1990,Mozambique,MOZ,2031,11.561424066310087
1991,Mozambique,MOZ,2032,11.401091336059173
1992,Mozambique,MOZ,2033,11.245144737483887
1993,Mozambique,MOZ,2034,11.093406715837181
1994,Mozambique,MOZ,2035,10.945710531414075
1995,Mozambique,MOZ,2036,10.810933390341566
1996,Mozambique,MOZ,2037,10.67943496376116
1997,Mozambique,MOZ,2038,10.551098310794421
1998,Mozambique,MOZ,2039,10.425808286371224
1999,Mozambique,MOZ,2040,10.303460084382975
2000,Mozambique,MOZ,2041,10.196246195400294
2001,Mozambique,MOZ,2042,10.091241737155157
2002,Mozambique,MOZ,2043,9.988376845642504
2003,Mozambique,MOZ,2044,9.887589005012092
2004,Mozambique,MOZ,2045,9.788814847205744
2005,Mozambique,MOZ,2046,9.702492081060306
2006,Mozambique,MOZ,2047,9.61767953211656
2007,Mozambique,MOZ,2048,9.534336880908759
2008,Mozambique,MOZ,2049,9.452425229601422
2009,Mozambique,MOZ,2050,9.371910029223862
2010,Finland,FIN,2021,24.460409816455186
2011,Finland,FIN,2022,24.35607591671435
2012,Finland,FIN,2023,24.252628292259825
2013,Finland,FIN,2024,24.150055698014885
2014,Finland,FIN,2025,24.048347078338594
2015,Finland,FIN,2026,23.959137212250432
2016,Finland,FIN,2027,23.870578218759213
2017,Finland,FIN,2028,23.78267148694504
2018,Finland,FIN,2029,23.695409837114493
2019,Finland,FIN,2030,23.608786194561766
2020,Finland,FIN,2031,23.536971350286358
2021,Finland,FIN,2032,23.46559208379463
2022,Finland,FIN,2033,23.394644444210478
2023,Finland,FIN,2034,23.324124528295286
2024,Finland,FIN,2035,23.25402847973209
2025,Finland,FIN,2036,23.192999805507245
2026,Finland,FIN,2037,23.13229865165693
2027,Finland,FIN,2038,23.07190641929263
2028,Finland,FIN,2039,23.011836645643253
2029,Finland,FIN,2040,22.95207885378706
2030,Finland,FIN,2041,22.892520553816315
2031,Finland,FIN,2042,22.83327837041772
2032,Finland,FIN,2043,22.774342014186647
2033,Finland,FIN,2044,22.71570912305297
2034,Finland,FIN,2045,22.657377359208837
2035,Finland,FIN,2046,22.593974817851752
2036,Finland,FIN,2047,22.530926127222337
2037,Finland,FIN,2048,22.468220760218646
2038,Finland,FIN,2049,22.405870983723982
2039,Finland,FIN,2050,22.34386629344208
2040,Lao PDR,LAO,2021,51.5823761887081
2041,Lao PDR,LAO,2022,51.02059544166512
2042,Lao PDR,LAO,2023,50.470948405104956
2043,Lao PDR,LAO,2024,49.93301788761785
2044,Lao PDR,LAO,2025,49.4064332082576
2045,Lao PDR,LAO,2026,48.957095224468034
2046,Lao PDR,LAO,2027,48.51585678939062
2047,Lao PDR,LAO,2028,48.08250086136016
2048,Lao PDR,LAO,2029,47.656818084742504
2049,Lao PDR,LAO,2030,47.23860645269135
2050,Lao PDR,LAO,2031,46.90556580978796
2051,Lao PDR,LAO,2032,46.5771882835348
2052,Lao PDR,LAO,2033,46.253376617852766
2053,Lao PDR,LAO,2034,45.934060179127314
2054,Lao PDR,LAO,2035,45.61909879066831
2055,Lao PDR,LAO,2036,45.366864734695476
2056,Lao PDR,LAO,2037,45.11740461246489
2057,Lao PDR,LAO,2038,44.87067291488396
2058,Lao PDR,LAO,2039,44.626625122940524
2059,Lao PDR,LAO,2040,44.38521768092364
2060,Lao PDR,LAO,2041,44.191491482545814
2061,Lao PDR,LAO,2042,43.9994490315461
2062,Lao PDR,LAO,2043,43.80909024491362
2063,Lao PDR,LAO,2044,43.620349909679916
2064,Lao PDR,LAO,2045,43.43322887765615
2065,Lao PDR,LAO,2046,43.28478601849861
2066,Lao PDR,LAO,2047,43.137333266655354
2067,Lao PDR,LAO,2048,42.990902688491424
2068,Lao PDR,LAO,2049,42.84546287047943
2069,Lao PDR,LAO,2050,42.70100379118723
2070,Libya,LBY,2021,48.813352233078014
2071,Libya,LBY,2022,48.24495392301851
2072,Libya,LBY,2023,47.68961467142444
2073,Libya,LBY,2024,47.14691475719081
2074,Libya,LBY,2025,46.61642753477756
2075,Libya,LBY,2026,46.151447005986206
2076,Libya,LBY,2027,45.69565086232892
2077,Libya,LBY,2028,45.248746419673054
2078,Libya,LBY,2029,44.810521563213406
2079,Libya,LBY,2030,44.38070352469135
2080,Libya,LBY,2031,43.9766854199324
2081,Libya,LBY,2032,43.57995688282215
2082,Libya,LBY,2033,43.19032239226465
2083,Libya,LBY,2034,42.807593357568344
2084,Libya,LBY,2035,42.431587814076
2085,Libya,LBY,2036,42.06879485759035
2086,Libya,LBY,2037,41.71215311661036
2087,Libya,LBY,2038,41.361526872117544
2088,Libya,LBY,2039,41.016727030925466
2089,Libya,LBY,2040,40.67762833581146
2090,Libya,LBY,2041,40.3655399685689
2091,Libya,LBY,2042,40.05818576691618
2092,Libya,LBY,2043,39.75549468281026
2093,Libya,LBY,2044,39.457326070256315
2094,Libya,LBY,2045,39.16361412848212
2095,Libya,LBY,2046,38.92221964065066
2096,Libya,LBY,2047,38.68376573420871
2097,Libya,LBY,2048,38.448232545506286
2098,Libya,LBY,2049,38.215550172955005
2099,Libya,LBY,2050,37.98565080052012
2100,Georgia,GEO,2021,74.71708347418323
2101,Georgia,GEO,2022,75.23825377128945
2102,Georgia,GEO,2023,75.76681084984102
2103,Georgia,GEO,2024,76.3027807624511
2104,Georgia,GEO,2025,76.84645453094438
2105,Georgia,GEO,2026,77.4275052453859
2106,Georgia,GEO,2027,78.0174097759972
2107,Georgia,GEO,2028,78.61644215902862
2108,Georgia,GEO,2029,79.22467348158702
2109,Georgia,GEO,2030,79.84246190398768
2110,Georgia,GEO,2031,80.46467210457149
2111,Georgia,GEO,2032,81.09665620830218
2112,Georgia,GEO,2033,81.73864633631617
2113,Georgia,GEO,2034,82.39095902937328
2114,Georgia,GEO,2035,83.05368874669243
2115,Georgia,GEO,2036,83.7336884268574
2116,Georgia,GEO,2037,84.42499584237635
2117,Georgia,GEO,2038,85.12781318660714
2118,Georgia,GEO,2039,85.84234672651655
2119,Georgia,GEO,2040,86.56906191751284
2120,Georgia,GEO,2041,87.3385505848698
2121,Georgia,GEO,2042,88.12184148426033
2122,Georgia,GEO,2043,88.91930932992307
2123,Georgia,GEO,2044,89.73134252403015
2124,Georgia,GEO,2045,90.55843682324966
2125,Georgia,GEO,2046,91.42850822634325
2126,Georgia,GEO,2047,92.31546084347025
2127,Georgia,GEO,2048,93.21988936863511
2128,Georgia,GEO,2049,94.14211433410802
2129,Georgia,GEO,2050,95.08276877756266
2130,Nigeria,NGA,2021,2.02560462327838
2131,Nigeria,NGA,2022,1.9784092149399664
2132,Nigeria,NGA,2023,1.9333629831108683
2133,Nigeria,NGA,2024,1.8903223521380905
2134,Nigeria,NGA,2025,1.8491563729170726
2135,Nigeria,NGA,2026,1.8067037399583996
2136,Nigeria,NGA,2027,1.7661565669227615
2137,Nigeria,NGA,2028,1.727389449314769
2138,Nigeria,NGA,2029,1.6902876535378462
2139,Nigeria,NGA,2030,1.6547461298832156
2140,Nigeria,NGA,2031,1.6185062782600375
2141,Nigeria,NGA,2032,1.5838197533468776
2142,Nigeria,NGA,2033,1.5505888088775224
2143,Nigeria,NGA,2034,1.5187236527725219
2144,Nigeria,NGA,2035,1.48814183011609
2145,Nigeria,NGA,2036,1.4574350563624123
2146,Nigeria,NGA,2037,1.427969888851723
2147,Nigeria,NGA,2038,1.399672514690572
2148,Nigeria,NGA,2039,1.3724748581496051
2149,Nigeria,NGA,2040,1.3463140544443972
2150,Nigeria,NGA,2041,1.3205294364202722
2151,Nigeria,NGA,2042,1.2957139317794648
2152,Nigeria,NGA,2043,1.2718138938740395
2153,Nigeria,NGA,2044,1.2487795638984154
2154,Nigeria,NGA,2045,1.2265647761635872
2155,Nigeria,NGA,2046,1.2048338785491712
2156,Nigeria,NGA,2047,1.1838595994906091
2157,Nigeria,NGA,2048,1.1636030689065489
2158,Nigeria,NGA,2049,1.1440280789497659
2159,Nigeria,NGA,2050,1.1251008025453728
2160,Djibouti,DJI,2021,490.31002797385304
2161,Djibouti,DJI,2022,483.78167443680354
2162,Djibouti,DJI,2023,477.42229749653825
2163,Djibouti,DJI,2024,471.2304602826056
2164,Djibouti,DJI,2025,465.19717446463983
2165,Djibouti,DJI,2026,459.78361626737404
2166,Djibouti,DJI,2027,454.49694865055557
2167,Djibouti,DJI,2028,449.3281825364259
2168,Djibouti,DJI,2029,444.2778972761944
2169,Djibouti,DJI,2030,439.33768720012034
2170,Djibouti,DJI,2031,434.96711707302836
2171,Djibouti,DJI,2032,430.68054375153713
2172,Djibouti,DJI,2033,426.47969716759
2173,Djibouti,DJI,2034,422.360008859964
2174,Djibouti,DJI,2035,418.31716421512806
2175,Djibouti,DJI,2036,414.7818788836658
2176,Djibouti,DJI,2037,411.3039284454991
2177,Djibouti,DJI,2038,407.8857057341194
2178,Djibouti,DJI,2039,404.52383036985884
2179,Djibouti,DJI,2040,401.2150942607344
2180,Djibouti,DJI,2041,398.3935179569519
2181,Djibouti,DJI,2042,395.60957488604055
2182,Djibouti,DJI,2043,392.8642697735141
2183,Djibouti,DJI,2044,390.1585307095392
2184,Djibouti,DJI,2045,387.4881033267688
2185,Djibouti,DJI,2046,385.30651266586824
2186,Djibouti,DJI,2047,383.1493495541724
2187,Djibouti,DJI,2048,381.0162059982768
2188,Djibouti,DJI,2049,378.90668304031357
2189,Djibouti,DJI,2050,376.8220013897083
2190,Jordan,JOR,2021,56.02946572110369
2191,Jordan,JOR,2022,54.77276205870883
2192,Jordan,JOR,2023,53.57116319931066
2193,Jordan,JOR,2024,52.4211536674269
2194,Jordan,JOR,2025,51.31948088921325
2195,Jordan,JOR,2026,50.27935880286123
2196,Jordan,JOR,2027,49.28056071031497
2197,Jordan,JOR,2028,48.320671880116386
2198,Jordan,JOR,2029,47.397462123244836
2199,Jordan,JOR,2030,46.50886849438147
2200,Jordan,JOR,2031,45.67195070734815
2201,Jordan,JOR,2032,44.86459799325575
2202,Jordan,JOR,2033,44.08531501162229
2203,Jordan,JOR,2034,43.33264159747052
2204,Jordan,JOR,2035,42.605217112413676
2205,Jordan,JOR,2036,41.923354996819775
2206,Jordan,JOR,2037,41.2629743927057
2207,Jordan,JOR,2038,40.62305718489929
2208,Jordan,JOR,2039,40.00270303676307
2209,Jordan,JOR,2040,39.40101074305021
2210,Jordan,JOR,2041,38.845290461348746
2211,Jordan,JOR,2042,38.30504479827921
2212,Jordan,JOR,2043,37.779620077371966
2213,Jordan,JOR,2044,37.26839890405702
2214,Jordan,JOR,2045,36.77084370165796
2215,Jordan,JOR,2046,36.311795503807346
2216,Jordan,JOR,2047,35.8640529321588
2217,Jordan,JOR,2048,35.42723188580396
2218,Jordan,JOR,2049,35.00090978073281
2219,Jordan,JOR,2050,34.5847397399967
2220,Sri Lanka,LKA,2021,16.344998027793082
2221,Sri Lanka,LKA,2022,16.265304714957686
2222,Sri Lanka,LKA,2023,16.186387725223202
2223,Sri Lanka,LKA,2024,16.10822988271805
2224,Sri Lanka,LKA,2025,16.03082611692402
2225,Sri Lanka,LKA,2026,15.969027569323798
2226,Sri Lanka,LKA,2027,15.90770078577251
2227,Sri Lanka,LKA,2028,15.846846082724534
2228,Sri Lanka,LKA,2029,15.786455203080703
2229,Sri Lanka,LKA,2030,15.726522864207062
2230,Sri Lanka,LKA,2031,15.677180885714536
2231,Sri Lanka,LKA,2032,15.628144789005376
2232,Sri Lanka,LKA,2033,15.579417245885159
2233,Sri Lanka,LKA,2034,15.530992616944282
2234,Sri Lanka,LKA,2035,15.482868086341592
2235,Sri Lanka,LKA,2036,15.447692064743986
2236,Sri Lanka,LKA,2037,15.412672820947577
2237,Sri Lanka,LKA,2038,15.37781467498627
2238,Sri Lanka,LKA,2039,15.343113847413573
2239,Sri Lanka,LKA,2040,15.308566616982302
2240,Sri Lanka,LKA,2041,15.292832940994579
2241,Sri Lanka,LKA,2042,15.277128925236946
2242,Sri Lanka,LKA,2043,15.261459771217945
2243,Sri Lanka,LKA,2044,15.245820089839006
2244,Sri Lanka,LKA,2045,15.230215061705382
2245,Sri Lanka,LKA,2046,15.231638840807781
2246,Sri Lanka,LKA,2047,15.233065518628765
2247,Sri Lanka,LKA,2048,15.234492463735531
2248,Sri Lanka,LKA,2049,15.235919676203203
2249,Sri Lanka,LKA,2050,15.23734715610693
2250,Liberia,LBR,2021,73.65841887482429
2251,Liberia,LBR,2022,71.44775761318425
2252,Liberia,LBR,2023,69.36586956175888
2253,Liberia,LBR,2024,67.40192448818522
2254,Liberia,LBR,2025,65.54612718624766
2255,Liberia,LBR,2026,63.79569344953984
2256,Liberia,LBR,2027,62.136319886623454
2257,Liberia,LBR,2028,60.56108100561891
2258,Liberia,LBR,2029,59.063736233006175
2259,Liberia,LBR,2030,57.63864728512489
2260,Liberia,LBR,2031,56.286708923544715
2261,Liberia,LBR,2032,54.99677196114926
2262,Liberia,LBR,2033,53.76460124323625
2263,Liberia,LBR,2034,52.5864327741917
2264,Liberia,LBR,2035,51.458822593791304
2265,Liberia,LBR,2036,50.39462740366567
2266,Liberia,LBR,2037,49.37355659787552
2267,Liberia,LBR,2038,48.39304093873298
2268,Liberia,LBR,2039,47.450711305654686
2269,Liberia,LBR,2040,46.54437958349043
2270,Liberia,LBR,2041,45.693826900251494
2271,Liberia,LBR,2042,44.87380236980719
2272,Liberia,LBR,2043,44.08271343300589
2273,Liberia,LBR,2044,43.31901252293596
2274,Liberia,LBR,2045,42.58132212401102
2275,Liberia,LBR,2046,41.90713088079011
2276,Liberia,LBR,2047,41.253955864036186
2277,Liberia,LBR,2048,40.620810743381135
2278,Liberia,LBR,2049,40.00682441008132
2279,Liberia,LBR,2050,39.41110497490539
2280,West Bank and Gaza,PSE,2021,74.96005780082076
2281,West Bank and Gaza,PSE,2022,74.05322120295764
2282,West Bank and Gaza,PSE,2023,73.16806343145858
2283,West Bank and Gaza,PSE,2024,72.30381628789588
2284,West Bank and Gaza,PSE,2025,71.45974744538458
2285,West Bank and Gaza,PSE,2026,70.79957382974533
2286,West Bank and Gaza,PSE,2027,70.15154228026516
2287,West Bank and Gaza,PSE,2028,69.51521123344932
2288,West Bank and Gaza,PSE,2029,68.89032048515102
2289,West Bank and Gaza,PSE,2030,68.27661714982207
2290,West Bank and Gaza,PSE,2031,67.81432328668359
2291,West Bank and Gaza,PSE,2032,67.35829908047462
2292,West Bank and Gaza,PSE,2033,66.90836706756146
2293,West Bank and Gaza,PSE,2034,66.4643558609285
2294,West Bank and Gaza,PSE,2035,66.02624827556805
2295,West Bank and Gaza,PSE,2036,65.71961263909206
2296,West Bank and Gaza,PSE,2037,65.4157634124262
2297,West Bank and Gaza,PSE,2038,65.11475899991161
2298,West Bank and Gaza,PSE,2039,64.81651198583131
2299,West Bank and Gaza,PSE,2040,64.5209846535644
2300,West Bank and Gaza,PSE,2041,64.34399069814607
2301,West Bank and Gaza,PSE,2042,64.16801185790342
2302,West Bank and Gaza,PSE,2043,63.992992985634544
2303,West Bank and Gaza,PSE,2044,63.818880042487066
2304,West Bank and Gaza,PSE,2045,63.64575794071126
2305,West Bank and Gaza,PSE,2046,63.56007568999736
2306,West Bank and Gaza,PSE,2047,63.47466953440701
2307,West Bank and Gaza,PSE,2048,63.389492592617906
2308,West Bank and Gaza,PSE,2049,63.304498479694
2309,West Bank and Gaza,PSE,2050,63.21977732751009
2310,Gabon,GAB,2021,224.2069342721184
2311,Gabon,GAB,2022,221.2929482788848
2312,Gabon,GAB,2023,218.45373579712555
2313,Gabon,GAB,2024,215.68645522812008
2314,Gabon,GAB,2025,212.98840715676235
2315,Gabon,GAB,2026,210.63147707367062
2316,Gabon,GAB,2027,208.326632009159
2317,Gabon,GAB,2028,206.07168271365532
2318,Gabon,GAB,2029,203.86455481077604
2319,Gabon,GAB,2030,201.704666275562
2320,Gabon,GAB,2031,199.81719146635146
2321,Gabon,GAB,2032,197.96515829693183
2322,Gabon,GAB,2033,196.14670502006786
2323,Gabon,GAB,2034,194.3617838443362
2324,Gabon,GAB,2035,192.6086341666157
2325,Gabon,GAB,2036,191.08628382134464
2326,Gabon,GAB,2037,189.58821739859067
2327,Gabon,GAB,2038,188.11305570832047
2328,Gabon,GAB,2039,186.66106814281886
2329,Gabon,GAB,2040,185.2309345482507
2330,Gabon,GAB,2041,184.0213363752356
