,Nation,iso_code3,Year,frac_scoe_heat_energy_commercial_municipal_hydrocarbon_gas_liquids
2412,"Gambia, The",GMB,2023,0.00924313093639366
2413,"Gambia, The",GMB,2024,0.00924313093639366
2414,"Gambia, The",GMB,2025,0.00924313093639366
2415,"Gambia, The",GMB,2026,0.00924313093639366
2416,"Gambia, The",GMB,2027,0.00924313093639366
2417,"Gambia, The",GMB,2028,0.00924313093639366
2418,"Gambia, The",GMB,2029,0.00924313093639366
2419,"Gambia, The",GMB,2030,0.00924313093639366
2420,"Gambia, The",GMB,2031,0.00924313093639366
2421,"Gambia, The",GMB,2032,0.00924313093639366
2422,"Gambia, The",GMB,2033,0.00924313093639366
2423,"Gambia, The",GMB,2034,0.00924313093639366
2424,"Gambia, The",GMB,2035,0.00924313093639366
2425,"Gambia, The",GMB,2036,0.00924313093639366
2426,"Gambia, The",GMB,2037,0.00924313093639366
2427,"Gambia, The",GMB,2038,0.00924313093639366
2428,"Gambia, The",GMB,2039,0.00924313093639366
2429,"Gambia, The",GMB,2040,0.00924313093639366
2430,"Gambia, The",GMB,2041,0.00924313093639366
2431,"Gambia, The",GMB,2042,0.00924313093639366
2432,"Gambia, The",GMB,2043,0.00924313093639366
2433,"Gambia, The",GMB,2044,0.00924313093639366
2434,"Gambia, The",GMB,2045,0.00924313093639366
2435,"Gambia, The",GMB,2046,0.00924313093639366
2436,"Gambia, The",GMB,2047,0.00924313093639366
2437,"Gambia, The",GMB,2048,0.00924313093639366
2438,"Gambia, The",GMB,2049,0.00924313093639366
2439,"Gambia, The",GMB,2050,0.00924313093639366
2449,Georgia,GEO,2020,0.04919807143559971
2450,Georgia,GEO,2021,0.04919807143559971
2451,Georgia,GEO,2022,0.04919807143559971
2452,Georgia,GEO,2023,0.04919807143559971
2453,Georgia,GEO,2024,0.04919807143559971
2454,Georgia,GEO,2025,0.04919807143559971
2455,Georgia,GEO,2026,0.04919807143559971
2456,Georgia,GEO,2027,0.04919807143559971
2457,Georgia,GEO,2028,0.04919807143559971
2458,Georgia,GEO,2029,0.04919807143559971
2459,Georgia,GEO,2030,0.04919807143559971
2460,Georgia,GEO,2031,0.04919807143559971
2461,Georgia,GEO,2032,0.04919807143559971
2462,Georgia,GEO,2033,0.04919807143559971
2463,Georgia,GEO,2034,0.04919807143559971
2464,Georgia,GEO,2035,0.04919807143559971
2465,Georgia,GEO,2036,0.04919807143559971
2466,Georgia,GEO,2037,0.04919807143559971
2467,Georgia,GEO,2038,0.04919807143559971
2468,Georgia,GEO,2039,0.04919807143559971
2469,Georgia,GEO,2040,0.04919807143559971
2470,Georgia,GEO,2041,0.04919807143559971
2471,Georgia,GEO,2042,0.04919807143559971
2472,Georgia,GEO,2043,0.04919807143559971
2473,Georgia,GEO,2044,0.04919807143559971
2474,Georgia,GEO,2045,0.04919807143559971
2475,Georgia,GEO,2046,0.04919807143559971
2476,Georgia,GEO,2047,0.04919807143559971
2477,Georgia,GEO,2048,0.04919807143559971
2478,Georgia,GEO,2049,0.04919807143559971
2479,Georgia,GEO,2050,0.04919807143559971
2489,Germany,DEU,2020,0.0
2490,Germany,DEU,2021,0.0
2491,Germany,DEU,2022,0.0
2492,Germany,DEU,2023,0.0
2493,Germany,DEU,2024,0.0
2494,Germany,DEU,2025,0.0
2495,Germany,DEU,2026,0.0
2496,Germany,DEU,2027,0.0
2497,Germany,DEU,2028,0.0
2498,Germany,DEU,2029,0.0
2499,Germany,DEU,2030,0.0
2500,Germany,DEU,2031,0.0
2501,Germany,DEU,2032,0.0
2502,Germany,DEU,2033,0.0
2503,Germany,DEU,2034,0.0
2504,Germany,DEU,2035,0.0
2505,Germany,DEU,2036,0.0
2506,Germany,DEU,2037,0.0
2507,Germany,DEU,2038,0.0
2508,Germany,DEU,2039,0.0
2509,Germany,DEU,2040,0.0
2510,Germany,DEU,2041,0.0
2511,Germany,DEU,2042,0.0
2512,Germany,DEU,2043,0.0
2513,Germany,DEU,2044,0.0
2514,Germany,DEU,2045,0.0
2515,Germany,DEU,2046,0.0
2516,Germany,DEU,2047,0.0
2517,Germany,DEU,2048,0.0
2518,Germany,DEU,2049,0.0
2519,Germany,DEU,2050,0.0
2529,Ghana,GHA,2020,0.00924313093639366
2530,Ghana,GHA,2021,0.00924313093639366
2531,Ghana,GHA,2022,0.00924313093639366
2532,Ghana,GHA,2023,0.00924313093639366
2533,Ghana,GHA,2024,0.00924313093639366
2534,Ghana,GHA,2025,0.00924313093639366
2535,Ghana,GHA,2026,0.00924313093639366
2536,Ghana,GHA,2027,0.00924313093639366
2537,Ghana,GHA,2028,0.00924313093639366
2538,Ghana,GHA,2029,0.00924313093639366
2539,Ghana,GHA,2030,0.00924313093639366
2540,Ghana,GHA,2031,0.00924313093639366
2541,Ghana,GHA,2032,0.00924313093639366
2542,Ghana,GHA,2033,0.00924313093639366
2543,Ghana,GHA,2034,0.00924313093639366
2544,Ghana,GHA,2035,0.00924313093639366
2545,Ghana,GHA,2036,0.00924313093639366
2546,Ghana,GHA,2037,0.00924313093639366
2547,Ghana,GHA,2038,0.00924313093639366
2548,Ghana,GHA,2039,0.00924313093639366
2549,Ghana,GHA,2040,0.00924313093639366
2550,Ghana,GHA,2041,0.00924313093639366
2551,Ghana,GHA,2042,0.00924313093639366
2552,Ghana,GHA,2043,0.00924313093639366
2553,Ghana,GHA,2044,0.00924313093639366
2554,Ghana,GHA,2045,0.00924313093639366
2555,Ghana,GHA,2046,0.00924313093639366
2556,Ghana,GHA,2047,0.00924313093639366
2557,Ghana,GHA,2048,0.00924313093639366
2558,Ghana,GHA,2049,0.00924313093639366
2559,Ghana,GHA,2050,0.00924313093639366
2569,Greece,GRC,2020,0.03800190009500475
2570,Greece,GRC,2021,0.03800190009500475
2571,Greece,GRC,2022,0.03800190009500475
2572,Greece,GRC,2023,0.03800190009500475
2573,Greece,GRC,2024,0.03800190009500475
2574,Greece,GRC,2025,0.03800190009500475
2575,Greece,GRC,2026,0.03800190009500475
2576,Greece,GRC,2027,0.03800190009500475
2577,Greece,GRC,2028,0.03800190009500475
2578,Greece,GRC,2029,0.03800190009500475
2579,Greece,GRC,2030,0.03800190009500475
2580,Greece,GRC,2031,0.03800190009500475
2581,Greece,GRC,2032,0.03800190009500475
2582,Greece,GRC,2033,0.03800190009500475
2583,Greece,GRC,2034,0.03800190009500475
2584,Greece,GRC,2035,0.03800190009500475
2585,Greece,GRC,2036,0.03800190009500475
2586,Greece,GRC,2037,0.03800190009500475
2587,Greece,GRC,2038,0.03800190009500475
2588,Greece,GRC,2039,0.03800190009500475
2589,Greece,GRC,2040,0.03800190009500475
2590,Greece,GRC,2041,0.03800190009500475
2591,Greece,GRC,2042,0.03800190009500475
2592,Greece,GRC,2043,0.03800190009500475
2593,Greece,GRC,2044,0.03800190009500475
2594,Greece,GRC,2045,0.03800190009500475
2595,Greece,GRC,2046,0.03800190009500475
2596,Greece,GRC,2047,0.03800190009500475
2597,Greece,GRC,2048,0.03800190009500475
2598,Greece,GRC,2049,0.03800190009500475
2599,Greece,GRC,2050,0.03800190009500475
2609,Guatemala,GTM,2020,0.00924313093639366
2610,Guatemala,GTM,2021,0.00924313093639366
2611,Guatemala,GTM,2022,0.00924313093639366
2612,Guatemala,GTM,2023,0.00924313093639366
2613,Guatemala,GTM,2024,0.00924313093639366
2614,Guatemala,GTM,2025,0.00924313093639366
2615,Guatemala,GTM,2026,0.00924313093639366
2616,Guatemala,GTM,2027,0.00924313093639366
2617,Guatemala,GTM,2028,0.00924313093639366
2618,Guatemala,GTM,2029,0.00924313093639366
2619,Guatemala,GTM,2030,0.00924313093639366
2620,Guatemala,GTM,2031,0.00924313093639366
2621,Guatemala,GTM,2032,0.00924313093639366
2622,Guatemala,GTM,2033,0.00924313093639366
2623,Guatemala,GTM,2034,0.00924313093639366
2624,Guatemala,GTM,2035,0.00924313093639366
2625,Guatemala,GTM,2036,0.00924313093639366
2626,Guatemala,GTM,2037,0.00924313093639366
2627,Guatemala,GTM,2038,0.00924313093639366
2628,Guatemala,GTM,2039,0.00924313093639366
2629,Guatemala,GTM,2040,0.00924313093639366
2630,Guatemala,GTM,2041,0.00924313093639366
2631,Guatemala,GTM,2042,0.00924313093639366
2632,Guatemala,GTM,2043,0.00924313093639366
2633,Guatemala,GTM,2044,0.00924313093639366
2634,Guatemala,GTM,2045,0.00924313093639366
2635,Guatemala,GTM,2046,0.00924313093639366
2636,Guatemala,GTM,2047,0.00924313093639366
2637,Guatemala,GTM,2048,0.00924313093639366
2638,Guatemala,GTM,2049,0.00924313093639366
2639,Guatemala,GTM,2050,0.00924313093639366
2649,Guinea,GIN,2020,0.00924313093639366
2650,Guinea,GIN,2021,0.00924313093639366
2651,Guinea,GIN,2022,0.00924313093639366
2652,Guinea,GIN,2023,0.00924313093639366
2653,Guinea,GIN,2024,0.00924313093639366
2654,Guinea,GIN,2025,0.00924313093639366
2655,Guinea,GIN,2026,0.00924313093639366
2656,Guinea,GIN,2027,0.00924313093639366
2657,Guinea,GIN,2028,0.00924313093639366
2658,Guinea,GIN,2029,0.00924313093639366
2659,Guinea,GIN,2030,0.00924313093639366
2660,Guinea,GIN,2031,0.00924313093639366
2661,Guinea,GIN,2032,0.00924313093639366
2662,Guinea,GIN,2033,0.00924313093639366
2663,Guinea,GIN,2034,0.00924313093639366
2664,Guinea,GIN,2035,0.00924313093639366
2665,Guinea,GIN,2036,0.00924313093639366
2666,Guinea,GIN,2037,0.00924313093639366
2667,Guinea,GIN,2038,0.00924313093639366
2668,Guinea,GIN,2039,0.00924313093639366
2669,Guinea,GIN,2040,0.00924313093639366
2670,Guinea,GIN,2041,0.00924313093639366
2671,Guinea,GIN,2042,0.00924313093639366
2672,Guinea,GIN,2043,0.00924313093639366
2673,Guinea,GIN,2044,0.00924313093639366
2674,Guinea,GIN,2045,0.00924313093639366
2675,Guinea,GIN,2046,0.00924313093639366
2676,Guinea,GIN,2047,0.00924313093639366
2677,Guinea,GIN,2048,0.00924313093639366
2678,Guinea,GIN,2049,0.00924313093639366
2679,Guinea,GIN,2050,0.00924313093639366
2689,Guinea-Bissau,GNB,2020,0.00924313093639366
2690,Guinea-Bissau,GNB,2021,0.00924313093639366
2691,Guinea-Bissau,GNB,2022,0.00924313093639366
2692,Guinea-Bissau,GNB,2023,0.00924313093639366
2693,Guinea-Bissau,GNB,2024,0.00924313093639366
2694,Guinea-Bissau,GNB,2025,0.00924313093639366
2695,Guinea-Bissau,GNB,2026,0.00924313093639366
2696,Guinea-Bissau,GNB,2027,0.00924313093639366
2697,Guinea-Bissau,GNB,2028,0.00924313093639366
2698,Guinea-Bissau,GNB,2029,0.00924313093639366
2699,Guinea-Bissau,GNB,2030,0.00924313093639366
2700,Guinea-Bissau,GNB,2031,0.00924313093639366
2701,Guinea-Bissau,GNB,2032,0.00924313093639366
2702,Guinea-Bissau,GNB,2033,0.00924313093639366
2703,Guinea-Bissau,GNB,2034,0.00924313093639366
2704,Guinea-Bissau,GNB,2035,0.00924313093639366
2705,Guinea-Bissau,GNB,2036,0.00924313093639366
2706,Guinea-Bissau,GNB,2037,0.00924313093639366
2707,Guinea-Bissau,GNB,2038,0.00924313093639366
2708,Guinea-Bissau,GNB,2039,0.00924313093639366
2709,Guinea-Bissau,GNB,2040,0.00924313093639366
2710,Guinea-Bissau,GNB,2041,0.00924313093639366
2711,Guinea-Bissau,GNB,2042,0.00924313093639366
2712,Guinea-Bissau,GNB,2043,0.00924313093639366
2713,Guinea-Bissau,GNB,2044,0.00924313093639366
2714,Guinea-Bissau,GNB,2045,0.00924313093639366
2715,Guinea-Bissau,GNB,2046,0.00924313093639366
2716,Guinea-Bissau,GNB,2047,0.00924313093639366
2717,Guinea-Bissau,GNB,2048,0.00924313093639366
2718,Guinea-Bissau,GNB,2049,0.00924313093639366
2719,Guinea-Bissau,GNB,2050,0.00924313093639366
2729,Guyana,GUY,2020,0.00924313093639366
2730,Guyana,GUY,2021,0.00924313093639366
2731,Guyana,GUY,2022,0.00924313093639366
2732,Guyana,GUY,2023,0.00924313093639366
2733,Guyana,GUY,2024,0.00924313093639366
2734,Guyana,GUY,2025,0.00924313093639366
2735,Guyana,GUY,2026,0.00924313093639366
2736,Guyana,GUY,2027,0.00924313093639366
2737,Guyana,GUY,2028,0.00924313093639366
2738,Guyana,GUY,2029,0.00924313093639366
2739,Guyana,GUY,2030,0.00924313093639366
2740,Guyana,GUY,2031,0.00924313093639366
2741,Guyana,GUY,2032,0.00924313093639366
2742,Guyana,GUY,2033,0.00924313093639366
2743,Guyana,GUY,2034,0.00924313093639366
2744,Guyana,GUY,2035,0.00924313093639366
2745,Guyana,GUY,2036,0.00924313093639366
2746,Guyana,GUY,2037,0.00924313093639366
2747,Guyana,GUY,2038,0.00924313093639366
2748,Guyana,GUY,2039,0.00924313093639366
2749,Guyana,GUY,2040,0.00924313093639366
2750,Guyana,GUY,2041,0.00924313093639366
2751,Guyana,GUY,2042,0.00924313093639366
2752,Guyana,GUY,2043,0.00924313093639366
2753,Guyana,GUY,2044,0.00924313093639366
2754,Guyana,GUY,2045,0.00924313093639366
2755,Guyana,GUY,2046,0.00924313093639366
2756,Guyana,GUY,2047,0.00924313093639366
2757,Guyana,GUY,2048,0.00924313093639366
2758,Guyana,GUY,2049,0.00924313093639366
2759,Guyana,GUY,2050,0.00924313093639366
2769,Haiti,HTI,2020,0.00924313093639366
2770,Haiti,HTI,2021,0.00924313093639366
2771,Haiti,HTI,2022,0.00924313093639366
2772,Haiti,HTI,2023,0.00924313093639366
2773,Haiti,HTI,2024,0.00924313093639366
2774,Haiti,HTI,2025,0.00924313093639366
2775,Haiti,HTI,2026,0.00924313093639366
2776,Haiti,HTI,2027,0.00924313093639366
2777,Haiti,HTI,2028,0.00924313093639366
2778,Haiti,HTI,2029,0.00924313093639366
2779,Haiti,HTI,2030,0.00924313093639366
2780,Haiti,HTI,2031,0.00924313093639366
2781,Haiti,HTI,2032,0.00924313093639366
2782,Haiti,HTI,2033,0.00924313093639366
2783,Haiti,HTI,2034,0.00924313093639366
2784,Haiti,HTI,2035,0.00924313093639366
2785,Haiti,HTI,2036,0.00924313093639366
2786,Haiti,HTI,2037,0.00924313093639366
2787,Haiti,HTI,2038,0.00924313093639366
2788,Haiti,HTI,2039,0.00924313093639366
2789,Haiti,HTI,2040,0.00924313093639366
2790,Haiti,HTI,2041,0.00924313093639366
2791,Haiti,HTI,2042,0.00924313093639366
2792,Haiti,HTI,2043,0.00924313093639366
2793,Haiti,HTI,2044,0.00924313093639366
2794,Haiti,HTI,2045,0.00924313093639366
2795,Haiti,HTI,2046,0.00924313093639366
2796,Haiti,HTI,2047,0.00924313093639366
2797,Haiti,HTI,2048,0.00924313093639366
2798,Haiti,HTI,2049,0.00924313093639366
2799,Haiti,HTI,2050,0.00924313093639366
2809,Honduras,HND,2020,0.00924313093639366
2810,Honduras,HND,2021,0.00924313093639366
2811,Honduras,HND,2022,0.00924313093639366
2812,Honduras,HND,2023,0.00924313093639366
2813,Honduras,HND,2024,0.00924313093639366
2814,Honduras,HND,2025,0.00924313093639366
2815,Honduras,HND,2026,0.00924313093639366
2816,Honduras,HND,2027,0.00924313093639366
2817,Honduras,HND,2028,0.00924313093639366
2818,Honduras,HND,2029,0.00924313093639366
2819,Honduras,HND,2030,0.00924313093639366
2820,Honduras,HND,2031,0.00924313093639366
2821,Honduras,HND,2032,0.00924313093639366
2822,Honduras,HND,2033,0.00924313093639366
2823,Honduras,HND,2034,0.00924313093639366
2824,Honduras,HND,2035,0.00924313093639366
2825,Honduras,HND,2036,0.00924313093639366
2826,Honduras,HND,2037,0.00924313093639366
2827,Honduras,HND,2038,0.00924313093639366
2828,Honduras,HND,2039,0.00924313093639366
2829,Honduras,HND,2040,0.00924313093639366
2830,Honduras,HND,2041,0.00924313093639366
2831,Honduras,HND,2042,0.00924313093639366
2832,Honduras,HND,2043,0.00924313093639366
2833,Honduras,HND,2044,0.00924313093639366
2834,Honduras,HND,2045,0.00924313093639366
2835,Honduras,HND,2046,0.00924313093639366
2836,Honduras,HND,2047,0.00924313093639366
2837,Honduras,HND,2048,0.00924313093639366
2838,Honduras,HND,2049,0.00924313093639366
2839,Honduras,HND,2050,0.00924313093639366
2849,"Hong Kong SAR, China",HKG,2020,0.0
2850,"Hong Kong SAR, China",HKG,2021,0.0
2851,"Hong Kong SAR, China",HKG,2022,0.0
2852,"Hong Kong SAR, China",HKG,2023,0.0
2853,"Hong Kong SAR, China",HKG,2024,0.0
2854,"Hong Kong SAR, China",HKG,2025,0.0
2855,"Hong Kong SAR, China",HKG,2026,0.0
2856,"Hong Kong SAR, China",HKG,2027,0.0
2857,"Hong Kong SAR, China",HKG,2028,0.0
2858,"Hong Kong SAR, China",HKG,2029,0.0
2859,"Hong Kong SAR, China",HKG,2030,0.0
2860,"Hong Kong SAR, China",HKG,2031,0.0
2861,"Hong Kong SAR, China",HKG,2032,0.0
2862,"Hong Kong SAR, China",HKG,2033,0.0
2863,"Hong Kong SAR, China",HKG,2034,0.0
2864,"Hong Kong SAR, China",HKG,2035,0.0
2865,"Hong Kong SAR, China",HKG,2036,0.0
2866,"Hong Kong SAR, China",HKG,2037,0.0
2867,"Hong Kong SAR, China",HKG,2038,0.0
2868,"Hong Kong SAR, China",HKG,2039,0.0
2869,"Hong Kong SAR, China",HKG,2040,0.0
2870,"Hong Kong SAR, China",HKG,2041,0.0
2871,"Hong Kong SAR, China",HKG,2042,0.0
2872,"Hong Kong SAR, China",HKG,2043,0.0
2873,"Hong Kong SAR, China",HKG,2044,0.0
2874,"Hong Kong SAR, China",HKG,2045,0.0
2875,"Hong Kong SAR, China",HKG,2046,0.0
2876,"Hong Kong SAR, China",HKG,2047,0.0
2877,"Hong Kong SAR, China",HKG,2048,0.0
2878,"Hong Kong SAR, China",HKG,2049,0.0
2879,"Hong Kong SAR, China",HKG,2050,0.0
2889,Hungary,HUN,2020,0.017576812393375954
2890,Hungary,HUN,2021,0.017576812393375954
2891,Hungary,HUN,2022,0.017576812393375954
2892,Hungary,HUN,2023,0.017576812393375954
2893,Hungary,HUN,2024,0.017576812393375954
2894,Hungary,HUN,2025,0.017576812393375954
2895,Hungary,HUN,2026,0.017576812393375954
2896,Hungary,HUN,2027,0.017576812393375954
2897,Hungary,HUN,2028,0.017576812393375954
2898,Hungary,HUN,2029,0.017576812393375954
2899,Hungary,HUN,2030,0.017576812393375954
2900,Hungary,HUN,2031,0.017576812393375954
2901,Hungary,HUN,2032,0.017576812393375954
2902,Hungary,HUN,2033,0.017576812393375954
2903,Hungary,HUN,2034,0.017576812393375954
2904,Hungary,HUN,2035,0.017576812393375954
2905,Hungary,HUN,2036,0.017576812393375954
2906,Hungary,HUN,2037,0.017576812393375954
2907,Hungary,HUN,2038,0.017576812393375954
2908,Hungary,HUN,2039,0.017576812393375954
2909,Hungary,HUN,2040,0.017576812393375954
2910,Hungary,HUN,2041,0.017576812393375954
2911,Hungary,HUN,2042,0.017576812393375954
2912,Hungary,HUN,2043,0.017576812393375954
2913,Hungary,HUN,2044,0.017576812393375954
2914,Hungary,HUN,2045,0.017576812393375954
2915,Hungary,HUN,2046,0.017576812393375954
2916,Hungary,HUN,2047,0.017576812393375954
2917,Hungary,HUN,2048,0.017576812393375954
2918,Hungary,HUN,2049,0.017576812393375954
2919,Hungary,HUN,2050,0.017576812393375954
2929,Iceland,ISL,2020,0.01848626187278732
2930,Iceland,ISL,2021,0.01848626187278732
2931,Iceland,ISL,2022,0.01848626187278732
2932,Iceland,ISL,2023,0.01848626187278732
2933,Iceland,ISL,2024,0.01848626187278732
2934,Iceland,ISL,2025,0.01848626187278732
2935,Iceland,ISL,2026,0.01848626187278732
2936,Iceland,ISL,2027,0.01848626187278732
2937,Iceland,ISL,2028,0.01848626187278732
2938,Iceland,ISL,2029,0.01848626187278732
2939,Iceland,ISL,2030,0.01848626187278732
2940,Iceland,ISL,2031,0.01848626187278732
2941,Iceland,ISL,2032,0.01848626187278732
2942,Iceland,ISL,2033,0.01848626187278732
2943,Iceland,ISL,2034,0.01848626187278732
2944,Iceland,ISL,2035,0.01848626187278732
2945,Iceland,ISL,2036,0.01848626187278732
2946,Iceland,ISL,2037,0.01848626187278732
2947,Iceland,ISL,2038,0.01848626187278732
2948,Iceland,ISL,2039,0.01848626187278732
2949,Iceland,ISL,2040,0.01848626187278732
2950,Iceland,ISL,2041,0.01848626187278732
2951,Iceland,ISL,2042,0.01848626187278732
2952,Iceland,ISL,2043,0.01848626187278732
2953,Iceland,ISL,2044,0.01848626187278732
2954,Iceland,ISL,2045,0.01848626187278732
2955,Iceland,ISL,2046,0.01848626187278732
2956,Iceland,ISL,2047,0.01848626187278732
2957,Iceland,ISL,2048,0.01848626187278732
2958,Iceland,ISL,2049,0.01848626187278732
2959,Iceland,ISL,2050,0.01848626187278732
2969,India,IND,2020,0.00924313093639366
2970,India,IND,2021,0.00924313093639366
2971,India,IND,2022,0.00924313093639366
2972,India,IND,2023,0.00924313093639366
2973,India,IND,2024,0.00924313093639366
2974,India,IND,2025,0.00924313093639366
2975,India,IND,2026,0.00924313093639366
2976,India,IND,2027,0.00924313093639366
2977,India,IND,2028,0.00924313093639366
2978,India,IND,2029,0.00924313093639366
2979,India,IND,2030,0.00924313093639366
2980,India,IND,2031,0.00924313093639366
2981,India,IND,2032,0.00924313093639366
2982,India,IND,2033,0.00924313093639366
2983,India,IND,2034,0.00924313093639366
2984,India,IND,2035,0.00924313093639366
2985,India,IND,2036,0.00924313093639366
2986,India,IND,2037,0.00924313093639366
2987,India,IND,2038,0.00924313093639366
2988,India,IND,2039,0.00924313093639366
2989,India,IND,2040,0.00924313093639366
2990,India,IND,2041,0.00924313093639366
2991,India,IND,2042,0.00924313093639366
2992,India,IND,2043,0.00924313093639366
2993,India,IND,2044,0.00924313093639366
2994,India,IND,2045,0.00924313093639366
2995,India,IND,2046,0.00924313093639366
2996,India,IND,2047,0.00924313093639366
2997,India,IND,2048,0.00924313093639366
2998,India,IND,2049,0.00924313093639366
2999,India,IND,2050,0.00924313093639366
3009,Indonesia,IDN,2020,0.00924313093639366
3010,Indonesia,IDN,2021,0.00924313093639366
3011,Indonesia,IDN,2022,0.00924313093639366
3012,Indonesia,IDN,2023,0.00924313093639366
3013,Indonesia,IDN,2024,0.00924313093639366
3014,Indonesia,IDN,2025,0.00924313093639366
3015,Indonesia,IDN,2026,0.00924313093639366
3016,Indonesia,IDN,2027,0.00924313093639366
3017,Indonesia,IDN,2028,0.00924313093639366
3018,Indonesia,IDN,2029,0.00924313093639366
3019,Indonesia,IDN,2030,0.00924313093639366
3020,Indonesia,IDN,2031,0.00924313093639366
3021,Indonesia,IDN,2032,0.00924313093639366
3022,Indonesia,IDN,2033,0.00924313093639366
3023,Indonesia,IDN,2034,0.00924313093639366
3024,Indonesia,IDN,2035,0.00924313093639366
3025,Indonesia,IDN,2036,0.00924313093639366
3026,Indonesia,IDN,2037,0.00924313093639366
3027,Indonesia,IDN,2038,0.00924313093639366
3028,Indonesia,IDN,2039,0.00924313093639366
3029,Indonesia,IDN,2040,0.00924313093639366
3030,Indonesia,IDN,2041,0.00924313093639366
3031,Indonesia,IDN,2042,0.00924313093639366
3032,Indonesia,IDN,2043,0.00924313093639366
3033,Indonesia,IDN,2044,0.00924313093639366
3034,Indonesia,IDN,2045,0.00924313093639366
3035,Indonesia,IDN,2046,0.00924313093639366
3036,Indonesia,IDN,2047,0.00924313093639366
3037,Indonesia,IDN,2048,0.00924313093639366
3038,Indonesia,IDN,2049,0.00924313093639366
3039,Indonesia,IDN,2050,0.00924313093639366
3049,"Iran, Islamic Rep.",IRN,2020,0.00924313093639366
3050,"Iran, Islamic Rep.",IRN,2021,0.00924313093639366
3051,"Iran, Islamic Rep.",IRN,2022,0.00924313093639366
3052,"Iran, Islamic Rep.",IRN,2023,0.00924313093639366
3053,"Iran, Islamic Rep.",IRN,2024,0.00924313093639366
3054,"Iran, Islamic Rep.",IRN,2025,0.00924313093639366
3055,"Iran, Islamic Rep.",IRN,2026,0.00924313093639366
3056,"Iran, Islamic Rep.",IRN,2027,0.00924313093639366
3057,"Iran, Islamic Rep.",IRN,2028,0.00924313093639366
3058,"Iran, Islamic Rep.",IRN,2029,0.00924313093639366
3059,"Iran, Islamic Rep.",IRN,2030,0.00924313093639366
